Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44212,Formiga,C7922,P5705,320,176,56320
44212,Formiga,C8737,P8684,234,12,2808
44212,Formiga,C9614,P3472,266,52,13832
44212,Formiga,C9669,P2587,395,194,76630
44213,Formiga,C1761,P1306,133,24,3192
44213,Formiga,C2332,P8668,152,127,19304
44213,Formiga,C3776,P6743,197,119,23443
44213,Formiga,C4584,P1865,373,180,67140
44213,Formiga,C7580,P6881,232,191,44312
44213,Formiga,C7661,P1862,36,158,5688
44213,Formiga,C7706,P8991,106,117,12402
44213,Formiga,C9680,P7337,288,147,42336
44214,Formiga,C2563,P4170,265,178,47170
44214,Formiga,C3822,P7436,141,68,9588
44214,Formiga,C3899,P8543,289,45,13005
44214,Formiga,C5204,P9647,351,127,44577
44214,Formiga,C7862,P3860,202,49,9898
44214,Formiga,C8065,P5422,34,166,5644
44214,Formiga,C8085,P7686,37,108,3996
44214,Formiga,C8132,P6289,238,116,27608
44214,Formiga,C8755,P7037,189,40,7560
44214,Formiga,C9236,P3449,60,181,10860
44215,Formiga,C3404,P3469,87,38,3306
44215,Formiga,C3588,P3968,264,185,48840
44215,Formiga,C3869,P9038,160,30,4800
44215,Formiga,C6496,P5691,347,64,22208
44215,Formiga,C7136,P9138,245,85,20825
44215,Formiga,C7425,P8575,219,13,2847
44215,Formiga,C8224,P3165,177,89,15753
44215,Formiga,C8722,P2567,269,93,25017
44215,Formiga,C9841,P3608,97,183,17751
44216,Formiga,C1126,P2715,390,68,26520
44216,Formiga,C1976,P7328,365,137,50005
44216,Formiga,C3594,P9880,318,24,7632
44216,Formiga,C4120,P9658,34,162,5508
44216,Formiga,C5276,P5006,12,122,1464
44216,Formiga,C8508,P1818,237,158,37446
44216,Formiga,C8656,P4265,330,134,44220
44217,Formiga,C1616,P5350,97,48,4656
44217,Formiga,C4025,P7216,247,108,26676
44217,Formiga,C5880,P1109,333,14,4662
44217,Formiga,C7720,P9123,23,87,2001
44217,Formiga,C8756,P7363,106,137,14522
44218,Formiga,C1189,P2052,174,195,33930
44218,Formiga,C1232,P9616,187,118,22066
44218,Formiga,C1563,P9253,75,94,7050
44218,Formiga,C2477,P2112,89,157,13973
44218,Formiga,C4261,P9356,240,110,26400
44218,Formiga,C4338,P2208,113,52,5876
44218,Formiga,C5234,P7059,190,63,11970
44218,Formiga,C5510,P1890,331,44,14564
44218,Formiga,C6242,P9414,309,54,16686
44218,Formiga,C6722,P2063,346,42,14532
44218,Formiga,C7782,P5150,206,68,14008
44218,Formiga,C8496,P7575,321,39,12519
44218,Formiga,C8759,P8291,79,193,15247
44219,Formiga,C2624,P9958,307,29,8903
44219,Formiga,C6303,P2586,343,87,29841
44219,Formiga,C6969,P4754,65,73,4745
44219,Formiga,C8035,P5043,253,86,21758
44219,Formiga,C8215,P1759,308,38,11704
44219,Formiga,C8710,P2778,12,126,1512
44219,Formiga,C8790,P7960,166,65,10790
44220,Formiga,C1063,P5795,266,171,45486
44220,Formiga,C4441,P4580,62,133,8246
44220,Formiga,C5037,P7062,31,99,3069
44220,Formiga,C6360,P4265,347,28,9716
44220,Formiga,C8099,P8435,144,133,19152
44220,Formiga,C8127,P3866,267,186,49662
44221,Formiga,C1582,P5224,12,32,384
44221,Formiga,C2917,P3887,129,193,24897
44221,Formiga,C6574,P8923,271,121,32791
44221,Formiga,C6967,P1588,134,124,16616
44222,Formiga,C1309,P3230,310,120,37200
44222,Formiga,C5070,P9294,383,152,58216
44222,Formiga,C6529,P5103,192,117,22464
44223,Formiga,C1069,P3760,63,29,1827
44223,Formiga,C1862,P5202,192,36,6912
44223,Formiga,C2213,P8757,274,123,33702
44223,Formiga,C2846,P5546,393,149,58557
44223,Formiga,C3907,P6997,351,48,16848
44223,Formiga,C6433,P3842,74,182,13468
44223,Formiga,C6787,P2635,121,88,10648
44223,Formiga,C8404,P7114,250,59,14750
44223,Formiga,C8560,P7238,20,72,1440
44223,Formiga,C8607,P1331,272,154,41888
44223,Formiga,C9315,P7299,175,102,17850
44224,Formiga,C1664,P9532,124,97,12028
44224,Formiga,C2610,P6860,59,107,6313
44224,Formiga,C5340,P7376,37,151,5587
44224,Formiga,C6408,P8140,357,22,7854
44224,Formiga,C6862,P9413,379,68,25772
44224,Formiga,C9570,P2702,171,47,8037
44224,Formiga,C9593,P8749,297,183,54351
44225,Formiga,C1327,P1291,382,191,72962
44225,Formiga,C1331,P1330,179,85,15215
44225,Formiga,C1784,P5893,294,42,12348
44225,Formiga,C3485,P2992,109,124,13516
44225,Formiga,C4220,P2444,60,190,11400
44225,Formiga,C4766,P4940,12,86,1032
44225,Formiga,C5480,P7820,360,64,23040
44226,Formiga,C3841,P8403,137,131,17947
44226,Formiga,C4574,P8128,73,112,8176
44226,Formiga,C4946,P4220,333,28,9324
44226,Formiga,C5362,P7876,214,57,12198
44226,Formiga,C7734,P7181,330,20,6600
44226,Formiga,C9222,P8330,336,51,17136
44226,Formiga,C9547,P6273,236,156,36816
44226,Formiga,C9783,P3305,379,30,11370
44226,Formiga,C9902,P8667,158,166,26228
44227,Formiga,C2650,P8113,108,175,18900
44227,Formiga,C7108,P6103,307,53,16271
44227,Formiga,C9032,P7481,189,201,37989
44227,Formiga,C9376,P4379,101,102,10302
44227,Formiga,C9451,P6667,309,199,61491
44228,Formiga,C2375,P5645,274,23,6302
44228,Formiga,C2928,P6707,81,117,9477
44228,Formiga,C4013,P8806,40,65,2600
44228,Formiga,C4459,P5967,259,64,16576
44228,Formiga,C7425,P8479,170,105,17850
44228,Formiga,C7568,P5488,341,99,33759
44228,Formiga,C7833,P2169,281,185,51985
44229,Formiga,C1007,P9112,321,163,52323
44229,Formiga,C1474,P5700,293,198,58014
44229,Formiga,C1910,P4730,210,153,32130
44229,Formiga,C3394,P7040,378,70,26460
44229,Formiga,C3654,P8938,196,152,29792
44229,Formiga,C4330,P2637,136,124,16864
44229,Formiga,C4865,P2201,345,92,31740
44229,Formiga,C5785,P7408,148,195,28860
44229,Formiga,C5869,P5263,392,153,59976
44229,Formiga,C5907,P3789,217,182,39494
44229,Formiga,C6318,P8153,26,91,2366
44229,Formiga,C8595,P1251,131,38,4978
44229,Formiga,C9605,P1970,348,94,32712
44230,Formiga,C1142,P8608,381,169,64389
44230,Formiga,C1615,P6889,341,75,25575
44230,Formiga,C1737,P6125,167,11,1837
44230,Formiga,C2066,P8144,73,78,5694
44230,Formiga,C2072,P2946,94,125,11750
44230,Formiga,C2785,P3262,176,112,19712
44230,Formiga,C3739,P7702,123,124,15252
44230,Formiga,C6186,P8839,214,176,37664
44230,Formiga,C6312,P2404,321,110,35310
44230,Formiga,C6751,P3107,328,85,27880
44230,Formiga,C9609,P6663,154,111,17094
44230,Formiga,C9666,P3688,149,120,17880
44231,Formiga,C2435,P8416,210,68,14280
44231,Formiga,C2816,P9530,347,43,14921
44231,Formiga,C3067,P9241,146,162,23652
44231,Formiga,C3384,P6217,276,127,35052
44231,Formiga,C5514,P1833,79,30,2370
44231,Formiga,C9315,P5532,192,121,23232
44232,Formiga,C3711,P1780,158,141,22278
44232,Formiga,C3913,P9033,389,113,43957
44232,Formiga,C4714,P9333,255,86,21930
44232,Formiga,C4753,P9513,271,92,24932
44232,Formiga,C6004,P3267,219,39,8541
44232,Formiga,C6460,P2614,65,192,12480
44232,Formiga,C6543,P7360,276,167,46092
44232,Formiga,C6562,P7223,363,167,60621
44232,Formiga,C7488,P5578,386,147,56742
44232,Formiga,C7898,P6341,321,143,45903
44232,Formiga,C7972,P3665,347,117,40599
44232,Formiga,C8176,P8828,53,147,7791
44232,Formiga,C8333,P8952,214,160,34240
44232,Formiga,C9577,P9248,159,37,5883
44233,Formiga,C1609,P9104,245,171,41895
44233,Formiga,C3579,P9066,38,94,3572
44233,Formiga,C5351,P9614,222,158,35076
44233,Formiga,C6587,P5633,14,132,1848
44233,Formiga,C8873,P8263,337,64,21568
44234,Formiga,C2688,P4708,383,174,66642
44234,Formiga,C3320,P5242,45,119,5355
44234,Formiga,C5179,P4410,95,149,14155
44234,Formiga,C5631,P2829,359,55,19745
44234,Formiga,C7195,P5065,224,21,4704
44234,Formiga,C8148,P2906,88,165,14520
44235,Formiga,C2075,P1346,225,138,31050
44235,Formiga,C2953,P1098,48,110,5280
44235,Formiga,C3655,P3718,162,18,2916
44235,Formiga,C5078,P5220,212,113,23956
44235,Formiga,C5492,P3458,70,13,910
44235,Formiga,C5761,P8431,82,28,2296
44235,Formiga,C7870,P5364,249,51,12699
44235,Formiga,C8971,P2051,330,67,22110
44235,Formiga,C9864,P5228,317,58,18386
44236,Formiga,C1229,P6662,224,124,27776
44236,Formiga,C2397,P4215,119,90,10710
44236,Formiga,C3900,P8789,290,140,40600
44236,Formiga,C3954,P2195,121,194,23474
44236,Formiga,C6926,P8510,54,90,4860
44236,Formiga,C7646,P6028,73,66,4818
44236,Formiga,C8724,P5669,29,136,3944
44236,Formiga,C9083,P5700,222,98,21756
44237,Formiga,C1412,P5961,52,109,5668
44237,Formiga,C2798,P6101,27,78,2106
44237,Formiga,C5083,P3767,168,78,13104
44237,Formiga,C7070,P4027,383,155,59365
44237,Formiga,C8041,P1712,43,66,2838
44237,Formiga,C8612,P8328,337,14,4718
44238,Formiga,C1509,P5730,329,115,37835
44238,Formiga,C2353,P7904,198,157,31086
44238,Formiga,C3163,P8281,50,109,5450
44238,Formiga,C3281,P7478,79,151,11929
44238,Formiga,C6466,P5232,261,173,45153
44238,Formiga,C6884,P2309,348,186,64728
44238,Formiga,C6919,P6506,284,27,7668
44238,Formiga,C8400,P2198,78,34,2652
44238,Formiga,C8796,P3136,114,115,13110
44238,Formiga,C9381,P7013,41,179,7339
44239,Formiga,C2383,P9953,304,120,36480
44239,Formiga,C3685,P9384,276,181,49956
44239,Formiga,C5190,P4231,230,118,27140
44239,Formiga,C5335,P3350,42,97,4074
44239,Formiga,C5442,P8452,370,163,60310
44239,Formiga,C6085,P6227,157,181,28417
44239,Formiga,C6295,P7102,350,80,28000
44239,Formiga,C7233,P8863,249,36,8964
44239,Formiga,C7602,P6116,278,29,8062
44239,Formiga,C8003,P3803,18,92,1656
44239,Formiga,C9564,P7221,334,177,59118
44239,Formiga,C9636,P4071,228,101,23028
44240,Formiga,C2726,P3705,183,114,20862
44240,Formiga,C6875,P1195,363,94,34122
44240,Formiga,C8140,P6609,69,53,3657
44240,Formiga,C8947,P4566,105,20,2100
44241,Formiga,C1314,P1697,351,83,29133
44241,Formiga,C1380,P7054,215,107,23005
44241,Formiga,C2865,P6075,290,111,32190
44241,Formiga,C2892,P8105,106,31,3286
44241,Formiga,C3059,P9215,328,36,11808
44241,Formiga,C6564,P1875,13,124,1612
44241,Formiga,C7575,P1849,113,24,2712
44241,Formiga,C7842,P8749,301,123,37023
44241,Formiga,C8164,P5765,228,173,39444
44241,Formiga,C9581,P4373,331,43,14233
44242,Formiga,C1899,P7683,310,130,40300
44242,Formiga,C3220,P8631,170,169,28730
44242,Formiga,C3260,P3413,61,89,5429
44242,Formiga,C6283,P1004,284,12,3408
44242,Formiga,C6969,P7544,43,116,4988
44242,Formiga,C7680,P4986,77,113,8701
44242,Formiga,C9528,P2422,342,187,63954
44243,Formiga,C3519,P5454,329,176,57904
44243,Formiga,C5388,P8917,40,153,6120
44243,Formiga,C5898,P2415,224,134,30016
44243,Formiga,C7671,P8673,315,95,29925
44243,Formiga,C8133,P3113,66,61,4026
44243,Formiga,C8571,P2162,273,58,15834
44243,Formiga,C9745,P8008,239,144,34416
44243,Formiga,C9870,P6809,123,116,14268
44244,Formiga,C1762,P6385,236,195,46020
44244,Formiga,C2262,P1007,393,167,65631
44244,Formiga,C8684,P7011,123,61,7503
44244,Formiga,C9305,P3250,125,59,7375
44245,Formiga,C1144,P2984,281,74,20794
44245,Formiga,C2958,P8533,212,71,15052
44245,Formiga,C3207,P9879,304,125,38000
44245,Formiga,C3572,P2604,94,149,14006
44245,Formiga,C3624,P7845,176,109,19184
44245,Formiga,C4870,P7706,177,23,4071
44245,Formiga,C5291,P4056,46,115,5290
44245,Formiga,C8214,P8458,178,48,8544
44245,Formiga,C9443,P6074,74,62,4588
44246,Formiga,C1909,P6141,137,80,10960
44246,Formiga,C2758,P5044,204,61,12444
44246,Formiga,C3292,P9552,306,110,33660
44246,Formiga,C3390,P5123,24,190,4560
44246,Formiga,C4182,P9855,245,110,26950
44246,Formiga,C4462,P2615,150,192,28800
44246,Formiga,C4687,P5715,158,138,21804
44246,Formiga,C7066,P4331,245,73,17885
44246,Formiga,C7193,P8096,310,168,52080
44246,Formiga,C7631,P5490,326,188,61288
44247,Formiga,C1890,P3132,17,174,2958
44247,Formiga,C8326,P7306,237,196,46452
44248,Formiga,C2725,P6428,251,16,4016
44248,Formiga,C2744,P2236,230,97,22310
44248,Formiga,C2902,P9725,100,175,17500
44248,Formiga,C3542,P5371,347,167,57949
44248,Formiga,C3639,P5432,116,131,15196
44248,Formiga,C4851,P4860,15,165,2475
44248,Formiga,C4901,P3482,115,24,2760
44248,Formiga,C6096,P7556,267,175,46725
44248,Formiga,C6959,P5829,391,65,25415
44248,Formiga,C7331,P2375,101,178,17978
44248,Formiga,C8931,P6719,158,42,6636
44249,Formiga,C1111,P8568,104,146,15184
44249,Formiga,C2158,P1649,396,136,53856
44249,Formiga,C4543,P4814,229,82,18778
44249,Formiga,C6067,P4015,320,93,29760
44249,Formiga,C7990,P1630,370,88,32560
44250,Formiga,C2026,P2791,35,37,1295
44250,Formiga,C3060,P2212,178,16,2848
44250,Formiga,C5929,P9154,371,167,61957
44251,Formiga,C4667,P7068,163,15,2445
44251,Formiga,C5703,P4108,288,94,27072
44251,Formiga,C6079,P9674,288,59,16992
44251,Formiga,C6283,P1347,334,15,5010
44251,Formiga,C6631,P2482,210,117,24570
44251,Formiga,C7272,P9984,216,57,12312
44251,Formiga,C8357,P8936,142,100,14200
44251,Formiga,C8383,P7203,125,59,7375
44251,Formiga,C8648,P7193,56,99,5544
44252,Formiga,C3750,P8934,184,19,3496
44252,Formiga,C4082,P5736,213,90,19170
44252,Formiga,C5000,P6433,66,76,5016
44252,Formiga,C5981,P3903,220,198,43560
44252,Formiga,C8409,P3977,265,89,23585
44253,Formiga,C2472,P9114,212,84,17808
44253,Formiga,C3461,P9206,327,133,43491
44253,Formiga,C4096,P5560,111,196,21756
44253,Formiga,C5210,P3253,151,55,8305
44253,Formiga,C7637,P1217,164,153,25092
44253,Formiga,C7819,P7407,351,154,54054
44253,Formiga,C9649,P5435,371,43,15953
44254,Formiga,C2435,P2952,304,75,22800
44254,Formiga,C2477,P7207,326,43,14018
44254,Formiga,C4748,P5211,135,176,23760
44254,Formiga,C5422,P4146,243,187,45441
44254,Formiga,C6173,P7478,200,87,17400
44254,Formiga,C6930,P8013,95,166,15770
44255,Formiga,C1142,P9907,125,92,11500
44255,Formiga,C2077,P5939,218,109,23762
44255,Formiga,C2213,P9035,152,28,4256
44255,Formiga,C4482,P2075,171,39,6669
44255,Formiga,C4598,P4854,176,142,24992
44255,Formiga,C7365,P9133,146,63,9198
44255,Formiga,C7601,P9928,122,88,10736
44255,Formiga,C7611,P1460,340,74,25160
44255,Formiga,C7707,P8575,34,103,3502
44255,Formiga,C7796,P8123,266,124,32984
44255,Formiga,C7832,P6175,351,104,36504
44255,Formiga,C7940,P4387,320,154,49280
44255,Formiga,C8196,P8646,257,92,23644
44255,Formiga,C8967,P6151,293,138,40434
44255,Formiga,C9043,P2293,259,183,47397
44256,Formiga,C2489,P3866,293,200,58600
44256,Formiga,C3359,P1905,229,67,15343
44256,Formiga,C7000,P4262,323,132,42636
44256,Formiga,C7295,P7047,85,99,8415
44256,Formiga,C9060,P8737,140,199,27860
44256,Formiga,C9413,P3766,353,143,50479
44256,Formiga,C9950,P7839,121,37,4477
44257,Formiga,C1670,P6721,56,33,1848
44257,Formiga,C1854,P1821,108,92,9936
44257,Formiga,C1948,P9663,21,43,903
44257,Formiga,C2156,P1518,315,90,28350
44257,Formiga,C3148,P4030,245,123,30135
44257,Formiga,C4096,P6776,204,72,14688
44257,Formiga,C6623,P2440,258,86,22188
44257,Formiga,C7349,P8706,190,189,35910
44257,Formiga,C8288,P4777,80,101,8080
44257,Formiga,C8669,P6345,59,82,4838
44257,Formiga,C8767,P1916,169,163,27547
44257,Formiga,C9015,P2062,303,55,16665
44257,Formiga,C9021,P6610,49,66,3234
44257,Formiga,C9101,P7736,96,85,8160
44258,Formiga,C3330,P1674,273,131,35763
44258,Formiga,C3531,P4417,164,177,29028
44258,Formiga,C4465,P7794,66,26,1716
44258,Formiga,C6168,P1602,179,196,35084
44258,Formiga,C6901,P2690,31,196,6076
44258,Formiga,C7339,P7429,247,48,11856
44258,Formiga,C7508,P8558,367,95,34865
44258,Formiga,C8082,P7394,126,57,7182
44258,Formiga,C9995,P4931,190,74,14060
44259,Formiga,C1287,P2896,221,115,25415
44259,Formiga,C1697,P5151,388,40,15520
44259,Formiga,C2017,P9201,342,112,38304
44259,Formiga,C2897,P3573,329,40,13160
44259,Formiga,C3632,P9170,130,157,20410
44259,Formiga,C4695,P1641,378,99,37422
44259,Formiga,C5749,P9471,375,72,27000
44259,Formiga,C6163,P8163,74,169,12506
44259,Formiga,C7836,P6521,165,52,8580
44259,Formiga,C7887,P7253,298,86,25628
44259,Formiga,C8374,P8959,31,11,341
44259,Formiga,C8753,P1054,270,135,36450
44259,Formiga,C9051,P7623,154,106,16324
44259,Formiga,C9440,P3104,369,164,60516
44259,Formiga,C9907,P5837,191,59,11269
44260,Formiga,C2027,P2387,360,75,27000
44260,Formiga,C2250,P5922,311,176,54736
44260,Formiga,C5820,P5283,269,73,19637
44260,Formiga,C6637,P3318,291,20,5820
44260,Formiga,C8182,P3601,325,44,14300
44260,Formiga,C8700,P9467,197,107,21079
44261,Formiga,C1494,P8696,16,52,832
44261,Formiga,C5824,P8612,159,71,11289
44261,Formiga,C6332,P6146,161,119,19159
44261,Formiga,C9850,P7320,354,121,42834
44262,Formiga,C3787,P8238,393,14,5502
44262,Formiga,C5056,P1090,22,145,3190
44262,Formiga,C5271,P4404,319,70,22330
44262,Formiga,C5645,P4260,20,138,2760
44262,Formiga,C5973,P4623,126,37,4662
44262,Formiga,C6406,P1524,112,157,17584
44262,Formiga,C6621,P4092,293,117,34281
44262,Formiga,C7622,P7135,50,136,6800
44262,Formiga,C8018,P9274,44,189,8316
44262,Formiga,C8687,P2460,56,26,1456
44263,Formiga,C1610,P6383,305,122,37210
44263,Formiga,C2983,P2664,172,108,18576
44263,Formiga,C3521,P3447,238,90,21420
44263,Formiga,C4517,P5251,240,53,12720
44263,Formiga,C4883,P2940,212,201,42612
44263,Formiga,C6943,P5761,229,99,22671
44263,Formiga,C8637,P5201,264,187,49368
44263,Formiga,C8760,P5183,207,87,18009
44264,Formiga,C1120,P3457,324,184,59616
44264,Formiga,C1549,P3174,271,167,45257
44264,Formiga,C2440,P8441,393,100,39300
44264,Formiga,C3625,P2529,94,68,6392
44264,Formiga,C5373,P3175,393,48,18864
44264,Formiga,C5409,P3627,394,161,63434
44264,Formiga,C6405,P5432,395,124,48980
44264,Formiga,C6857,P8341,319,104,33176
44264,Formiga,C7995,P9990,351,159,55809
44264,Formiga,C9195,P6757,100,181,18100
44264,Formiga,C9532,P3597,317,146,46282
44264,Formiga,C9825,P9672,171,26,4446
44265,Formiga,C1656,P5130,175,136,23800
44265,Formiga,C3868,P1891,314,102,32028
44265,Formiga,C3878,P3623,100,58,5800
44265,Formiga,C4282,P6274,22,53,1166
44265,Formiga,C4331,P9386,173,178,30794
44265,Formiga,C4395,P5433,254,10,2540
44265,Formiga,C5150,P5948,251,47,11797
44265,Formiga,C5471,P9109,28,148,4144
44265,Formiga,C6292,P4781,321,47,15087
44265,Formiga,C9128,P8000,319,24,7656
44266,Formiga,C1490,P7038,61,128,7808
44266,Formiga,C1571,P2019,256,96,24576
44266,Formiga,C3087,P8054,228,187,42636
44266,Formiga,C3519,P3300,23,138,3174
44266,Formiga,C4154,P4599,91,90,8190
44266,Formiga,C5427,P4835,108,138,14904
44266,Formiga,C7126,P3568,215,155,33325
44266,Formiga,C8919,P1889,351,87,30537
44267,Formiga,C2721,P2274,330,52,17160
44267,Formiga,C6029,P1373,372,185,68820
44267,Formiga,C6096,P6730,236,18,4248
44267,Formiga,C6423,P3493,76,194,14744
44267,Formiga,C8150,P8312,106,51,5406
44267,Formiga,C8331,P9537,110,120,13200
44268,Formiga,C1596,P2539,331,45,14895
44268,Formiga,C2030,P2749,308,120,36960
44268,Formiga,C3277,P5919,301,179,53879
44268,Formiga,C5343,P3087,106,117,12402
44268,Formiga,C5795,P7651,220,75,16500
44268,Formiga,C6234,P8354,227,50,11350
44268,Formiga,C8359,P3022,159,46,7314
44269,Formiga,C1413,P1748,271,131,35501
44269,Formiga,C8185,P2763,316,118,37288
44269,Formiga,C9575,P3832,264,142,37488
44270,Formiga,C2175,P9376,279,169,47151
44270,Formiga,C2283,P6387,290,57,16530
44270,Formiga,C3244,P5649,157,157,24649
44270,Formiga,C3883,P2931,305,84,25620
44270,Formiga,C4066,P2976,250,33,8250
44270,Formiga,C5100,P3597,351,174,61074
44270,Formiga,C9055,P7856,177,50,8850
44270,Formiga,C9137,P6892,89,129,11481
44271,Formiga,C1506,P2388,43,65,2795
44271,Formiga,C3878,P4547,308,167,51436
