Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44209,Mico,C3216,P8606,378,137,51786
44209,Mico,C3301,P4826,329,161,52969
44209,Mico,C4374,P5173,213,111,23643
44209,Mico,C4490,P7206,103,59,6077
44209,Mico,C4784,P5482,306,100,30600
44209,Mico,C4933,P3439,348,193,67164
44209,Mico,C6063,P1266,69,159,10971
44209,Mico,C6771,P5288,288,171,49248
44209,Mico,C7263,P6287,93,26,2418
44209,Mico,C8318,P2282,231,92,21252
44209,Mico,C8727,P8281,332,127,42164
44209,Mico,C9758,P4828,36,115,4140
44210,Mico,C1536,P2845,391,104,40664
44210,Mico,C2229,P4187,171,62,10602
44210,Mico,C2260,P5801,333,61,20313
44210,Mico,C4035,P7568,373,139,51847
44210,Mico,C4272,P8364,348,165,57420
44210,Mico,C4289,P8208,146,122,17812
44210,Mico,C4902,P1079,70,39,2730
44210,Mico,C5049,P1417,130,30,3900
44210,Mico,C5219,P8256,158,165,26070
44210,Mico,C6859,P9781,22,82,1804
44210,Mico,C7602,P1201,134,97,12998
44210,Mico,C9699,P1183,59,196,11564
44211,Mico,C1071,P9274,136,66,8976
44211,Mico,C1307,P1816,228,56,12768
44211,Mico,C2031,P5227,11,20,220
44211,Mico,C3647,P4450,74,101,7474
44211,Mico,C4261,P1377,106,127,13462
44211,Mico,C5210,P8179,172,186,31992
44211,Mico,C5635,P2167,313,39,12207
44211,Mico,C5838,P5384,336,134,45024
44211,Mico,C5867,P5324,17,113,1921
44211,Mico,C6525,P4124,53,17,901
44211,Mico,C6985,P1855,287,86,24682
44211,Mico,C7680,P5162,40,23,920
44211,Mico,C8508,P7492,112,107,11984
44211,Mico,C8592,P5802,198,72,14256
44211,Mico,C9122,P3673,28,169,4732
44211,Mico,C9598,P8884,143,176,25168
44212,Mico,C1911,P4064,399,191,76209
44212,Mico,C2539,P9360,97,126,12222
44212,Mico,C4402,P6621,262,115,30130
44212,Mico,C4642,P3400,318,116,36888
44212,Mico,C5118,P6210,126,181,22806
44212,Mico,C6945,P5873,47,196,9212
44212,Mico,C8052,P7108,266,32,8512
44212,Mico,C8100,P4057,276,62,17112
44212,Mico,C8674,P5747,185,163,30155
44213,Mico,C1572,P5259,210,57,11970
44213,Mico,C2008,P4288,127,13,1651
44213,Mico,C2197,P7226,18,186,3348
44213,Mico,C2211,P8251,266,72,19152
44213,Mico,C3019,P6663,144,46,6624
44213,Mico,C3451,P9254,139,20,2780
44213,Mico,C3623,P4258,307,58,17806
44213,Mico,C4456,P9935,167,182,30394
44213,Mico,C6079,P9671,159,15,2385
44213,Mico,C6504,P5605,375,185,69375
44213,Mico,C7494,P8552,248,183,45384
44213,Mico,C7624,P9046,119,26,3094
44213,Mico,C8517,P2477,381,53,20193
44213,Mico,C8561,P3897,152,115,17480
44213,Mico,C9686,P2140,309,194,59946
44214,Mico,C1411,P8860,84,112,9408
44214,Mico,C1550,P3431,149,80,11920
44214,Mico,C3976,P5886,213,61,12993
44214,Mico,C4562,P7382,122,34,4148
44214,Mico,C6209,P9420,305,85,25925
44214,Mico,C8418,P2851,164,53,8692
44214,Mico,C9184,P8863,169,198,33462
44214,Mico,C9904,P5636,72,19,1368
44214,Mico,C9925,P1009,108,136,14688
44215,Mico,C1355,P3290,321,109,34989
44215,Mico,C1506,P7411,112,105,11760
44215,Mico,C1641,P9598,363,10,3630
44215,Mico,C2363,P5190,206,93,19158
44215,Mico,C3821,P9981,117,16,1872
44215,Mico,C4660,P3115,190,163,30970
44215,Mico,C6215,P9621,60,27,1620
44215,Mico,C6732,P4832,132,112,14784
44215,Mico,C7797,P4667,87,119,10353
44215,Mico,C7899,P5676,119,181,21539
44215,Mico,C8104,P6803,399,144,57456
44215,Mico,C9447,P8834,202,196,39592
44216,Mico,C1084,P8206,94,64,6016
44216,Mico,C2520,P2914,61,164,10004
44216,Mico,C2996,P1234,209,155,32395
44216,Mico,C3412,P3236,290,16,4640
44216,Mico,C3760,P6771,83,61,5063
44216,Mico,C4036,P4003,140,174,24360
44216,Mico,C4534,P5950,208,126,26208
44216,Mico,C4569,P4002,292,106,30952
44216,Mico,C5902,P3392,235,190,44650
44216,Mico,C5984,P9028,231,135,31185
44216,Mico,C6195,P4958,141,144,20304
44216,Mico,C7552,P6358,392,105,41160
44216,Mico,C9859,P6761,277,95,26315
44217,Mico,C2132,P2196,70,68,4760
44217,Mico,C2709,P5561,68,189,12852
44217,Mico,C3139,P2442,155,75,11625
44217,Mico,C3184,P4770,392,150,58800
44217,Mico,C3396,P6410,209,56,11704
44217,Mico,C4244,P3658,85,59,5015
44217,Mico,C5131,P1087,367,69,25323
44217,Mico,C5506,P9507,125,173,21625
44217,Mico,C5893,P3315,250,20,5000
44217,Mico,C6060,P6825,388,157,60916
44217,Mico,C6346,P2188,356,123,43788
44217,Mico,C7853,P3946,175,118,20650
44217,Mico,C8247,P7720,70,105,7350
44217,Mico,C8289,P9120,334,125,41750
44217,Mico,C8749,P8051,135,165,22275
44217,Mico,C9756,P4242,113,62,7006
44218,Mico,C2457,P1794,161,151,24311
44218,Mico,C2933,P5059,201,31,6231
44218,Mico,C3597,P8862,216,144,31104
44218,Mico,C3665,P9729,30,93,2790
44218,Mico,C5162,P1209,296,139,41144
44218,Mico,C5199,P9916,181,96,17376
44218,Mico,C6242,P9869,150,61,9150
44218,Mico,C6566,P3594,376,198,74448
44218,Mico,C6869,P9455,332,99,32868
44218,Mico,C6979,P7231,358,185,66230
44218,Mico,C7030,P7963,100,28,2800
44218,Mico,C7827,P2079,317,56,17752
44218,Mico,C8884,P7092,353,165,58245
44218,Mico,C9246,P1453,45,124,5580
44219,Mico,C1087,P5242,309,58,17922
44219,Mico,C1249,P7514,300,140,42000
44219,Mico,C2002,P1411,314,76,23864
44219,Mico,C2372,P5283,326,169,55094
44219,Mico,C3842,P1625,353,119,42007
44219,Mico,C5153,P1587,153,166,25398
44219,Mico,C5496,P1774,157,171,26847
44219,Mico,C6864,P9417,143,14,2002
44219,Mico,C7789,P4462,176,40,7040
44219,Mico,C8640,P4293,216,76,16416
44219,Mico,C8912,P1031,243,98,23814
44219,Mico,C9350,P9534,292,102,29784
44220,Mico,C1640,P8868,381,142,54102
44220,Mico,C2035,P6497,34,78,2652
44220,Mico,C3300,P2912,132,36,4752
44220,Mico,C4059,P9611,167,19,3173
44220,Mico,C5529,P9262,185,115,21275
44220,Mico,C6413,P6216,336,76,25536
44220,Mico,C7279,P5417,42,20,840
44220,Mico,C8455,P5138,57,97,5529
44220,Mico,C9528,P6686,290,18,5220
44220,Mico,C9610,P7377,393,73,28689
44221,Mico,C1008,P7589,211,42,8862
44221,Mico,C1319,P4508,254,70,17780
44221,Mico,C1937,P7617,325,42,13650
44221,Mico,C2476,P3165,223,176,39248
44221,Mico,C3183,P7478,326,147,47922
44221,Mico,C3542,P5855,328,131,42968
44221,Mico,C3718,P4642,228,173,39444
44221,Mico,C4023,P9613,399,103,41097
44221,Mico,C5629,P2906,118,112,13216
44221,Mico,C6313,P9426,370,172,63640
44221,Mico,C6431,P8624,399,23,9177
44221,Mico,C6772,P2193,31,118,3658
44221,Mico,C7012,P1372,394,61,24034
44221,Mico,C7413,P2804,69,42,2898
44221,Mico,C8057,P3889,239,15,3585
44221,Mico,C9411,P7197,377,18,6786
44222,Mico,C1721,P8503,194,42,8148
44222,Mico,C4561,P9651,348,120,41760
44222,Mico,C4859,P4364,83,143,11869
44222,Mico,C5397,P7257,182,109,19838
44222,Mico,C6507,P2366,58,126,7308
44222,Mico,C6555,P8769,300,163,48900
44222,Mico,C6571,P8158,256,114,29184
44222,Mico,C7410,P9384,254,58,14732
44222,Mico,C7636,P6339,20,144,2880
44222,Mico,C7719,P1339,115,154,17710
44222,Mico,C9294,P2472,297,170,50490
44222,Mico,C9617,P3997,173,146,25258
44223,Mico,C1031,P8089,388,139,53932
44223,Mico,C2400,P4785,299,47,14053
44223,Mico,C2609,P1896,268,175,46900
44223,Mico,C3234,P6718,226,61,13786
44223,Mico,C5096,P7723,324,160,51840
44223,Mico,C5155,P4022,102,56,5712
44223,Mico,C6367,P1795,201,113,22713
44223,Mico,C6411,P4414,321,146,46866
44223,Mico,C6669,P2983,249,40,9960
44223,Mico,C7979,P6235,141,190,26790
44223,Mico,C8789,P5866,267,178,47526
44223,Mico,C9394,P3916,272,196,53312
44223,Mico,C9502,P2873,358,20,7160
44223,Mico,C9933,P9663,129,110,14190
44224,Mico,C1193,P7505,230,81,18630
44224,Mico,C2462,P3212,399,160,63840
44224,Mico,C2705,P7810,396,42,16632
44224,Mico,C2993,P3938,378,15,5670
44224,Mico,C3153,P5736,238,47,11186
44224,Mico,C3731,P5065,28,100,2800
44224,Mico,C7946,P9111,30,75,2250
44224,Mico,C8469,P8124,123,15,1845
44224,Mico,C8647,P6476,79,93,7347
44224,Mico,C9052,P6291,142,182,25844
44224,Mico,C9776,P7139,51,155,7905
44224,Mico,C9964,P7677,25,196,4900
44225,Mico,C2300,P7249,216,179,38664
44225,Mico,C3118,P2448,378,29,10962
44225,Mico,C3496,P9688,76,13,988
44225,Mico,C4198,P9907,274,170,46580
44225,Mico,C4489,P5308,39,30,1170
44225,Mico,C4512,P1900,323,161,52003
44225,Mico,C5297,P8521,141,79,11139
44225,Mico,C5334,P3737,365,153,55845
44225,Mico,C5619,P4790,342,165,56430
44225,Mico,C5859,P8460,365,181,66065
44225,Mico,C5994,P1356,341,129,43989
44225,Mico,C7682,P9285,57,83,4731
44225,Mico,C9922,P4331,78,50,3900
44226,Mico,C1740,P1328,99,74,7326
44226,Mico,C1811,P7178,384,189,72576
44226,Mico,C1982,P6217,370,104,38480
44226,Mico,C3136,P3655,92,196,18032
44226,Mico,C3210,P8324,317,192,60864
44226,Mico,C3471,P1676,368,90,33120
44226,Mico,C3750,P9581,123,32,3936
44226,Mico,C4859,P3036,199,72,14328
44226,Mico,C6097,P5674,364,146,53144
44226,Mico,C6828,P5834,244,91,22204
44226,Mico,C9379,P7999,265,57,15105
44227,Mico,C1934,P6868,53,132,6996
44227,Mico,C2793,P9612,329,53,17437
44227,Mico,C4825,P8456,64,95,6080
44227,Mico,C5374,P3626,106,11,1166
44227,Mico,C5465,P3649,79,81,6399
44227,Mico,C5788,P2319,196,108,21168
44227,Mico,C6701,P1323,62,31,1922
44227,Mico,C7034,P8779,281,80,22480
44227,Mico,C7220,P9298,357,78,27846
44227,Mico,C8115,P2294,284,141,40044
44227,Mico,C8228,P9998,284,91,25844
44228,Mico,C1084,P1510,353,99,34947
44228,Mico,C1643,P8321,255,174,44370
44228,Mico,C1916,P8823,115,157,18055
44228,Mico,C2170,P2863,195,83,16185
44228,Mico,C2609,P3566,202,58,11716
44228,Mico,C2611,P4786,59,71,4189
44228,Mico,C3247,P1594,76,140,10640
44228,Mico,C3380,P3017,312,39,12168
44228,Mico,C3848,P4115,233,190,44270
44228,Mico,C4211,P9875,232,91,21112
44228,Mico,C4545,P5041,359,36,12924
44228,Mico,C6117,P6155,251,201,50451
44228,Mico,C7708,P5768,314,155,48670
44228,Mico,C7896,P5106,330,33,10890
44228,Mico,C8530,P5204,49,15,735
44229,Mico,C2895,P8383,11,30,330
44229,Mico,C5488,P5349,213,149,31737
44229,Mico,C5760,P5397,231,126,29106
44229,Mico,C6075,P9700,271,71,19241
44229,Mico,C6399,P4334,180,30,5400
44229,Mico,C6442,P2444,351,137,48087
44229,Mico,C6659,P9976,323,31,10013
44229,Mico,C6969,P7641,91,23,2093
44229,Mico,C8053,P4484,375,82,30750
44229,Mico,C8849,P4745,53,161,8533
44230,Mico,C1542,P6730,64,196,12544
44230,Mico,C1791,P7622,315,53,16695
44230,Mico,C2746,P1881,202,135,27270
44230,Mico,C2900,P9331,274,128,35072
44230,Mico,C3702,P5140,89,27,2403
44230,Mico,C4031,P1922,219,55,12045
44230,Mico,C4282,P9433,61,12,732
44230,Mico,C5399,P5055,256,163,41728
44230,Mico,C6022,P8658,356,36,12816
44230,Mico,C6751,P1907,370,114,42180
44230,Mico,C7098,P2134,172,12,2064
44230,Mico,C9131,P3378,215,188,40420
44230,Mico,C9794,P3872,239,154,36806
44230,Mico,C9972,P9568,395,64,25280
44231,Mico,C1437,P1647,26,172,4472
44231,Mico,C3025,P4986,125,194,24250
44231,Mico,C3080,P2901,296,174,51504
44231,Mico,C3609,P6462,135,125,16875
44231,Mico,C3775,P5008,91,139,12649
44231,Mico,C4491,P7453,104,153,15912
44231,Mico,C7219,P2259,174,110,19140
44231,Mico,C7886,P8482,395,15,5925
44231,Mico,C8020,P3759,390,53,20670
44231,Mico,C9706,P8833,347,59,20473
44232,Mico,C1666,P7784,40,158,6320
44232,Mico,C2360,P7037,77,175,13475
44232,Mico,C2669,P7537,96,74,7104
44232,Mico,C3144,P6747,29,35,1015
44232,Mico,C5136,P8992,115,133,15295
44232,Mico,C5235,P1727,365,117,42705
44232,Mico,C5274,P1907,381,123,46863
44232,Mico,C5387,P1812,339,45,15255
44232,Mico,C5566,P4673,245,48,11760
44232,Mico,C5590,P5775,87,104,9048
44232,Mico,C5611,P2802,314,198,62172
44232,Mico,C6313,P1822,163,193,31459
44232,Mico,C7638,P8499,220,172,37840
44232,Mico,C8185,P6959,354,190,67260
44232,Mico,C8539,P6498,127,61,7747
44232,Mico,C8692,P1638,208,99,20592
44232,Mico,C9675,P5273,110,125,13750
44233,Mico,C1439,P3465,175,198,34650
44233,Mico,C1808,P6138,228,129,29412
44233,Mico,C2718,P8704,171,72,12312
44233,Mico,C3560,P3058,101,42,4242
44233,Mico,C4836,P4968,207,109,22563
44233,Mico,C7504,P9621,351,30,10530
44233,Mico,C7950,P9928,212,126,26712
44233,Mico,C8441,P8072,259,32,8288
44233,Mico,C8596,P9831,322,171,55062
44233,Mico,C8917,P1883,66,97,6402
44233,Mico,C9739,P2519,151,119,17969
44233,Mico,C9981,P5008,114,16,1824
44234,Mico,C1137,P1531,10,116,1160
44234,Mico,C3521,P7531,94,158,14852
44234,Mico,C4048,P6128,142,177,25134
44234,Mico,C4933,P4738,93,115,10695
44234,Mico,C4968,P8480,186,140,26040
44234,Mico,C5352,P3178,96,149,14304
44234,Mico,C6734,P5680,190,165,31350
44234,Mico,C6864,P2574,187,96,17952
44234,Mico,C8632,P7884,15,150,2250
44234,Mico,C8667,P3081,341,182,62062
44235,Mico,C1710,P5312,53,158,8374
44235,Mico,C2429,P8230,197,31,6107
44235,Mico,C2806,P3160,296,60,17760
44235,Mico,C2935,P5744,301,36,10836
44235,Mico,C2977,P2199,281,166,46646
44235,Mico,C3288,P9319,283,165,46695
44235,Mico,C4508,P1913,301,120,36120
44235,Mico,C5482,P2180,126,63,7938
44235,Mico,C6718,P7200,309,36,11124
44235,Mico,C7249,P1780,47,30,1410
44235,Mico,C8258,P4136,165,21,3465
44235,Mico,C8869,P9588,65,189,12285
44236,Mico,C1192,P3645,349,21,7329
44236,Mico,C2207,P6058,163,140,22820
44236,Mico,C2858,P7201,28,49,1372
44236,Mico,C3406,P7316,354,45,15930
44236,Mico,C3514,P5982,165,102,16830
44236,Mico,C6272,P4038,299,183,54717
44236,Mico,C6382,P3924,358,62,22196
44236,Mico,C6709,P7577,166,64,10624
44236,Mico,C7271,P2117,265,79,20935
44236,Mico,C7733,P6467,90,57,5130
44236,Mico,C8576,P3676,169,167,28223
44236,Mico,C9367,P4644,166,125,20750
44236,Mico,C9669,P5087,98,88,8624
44236,Mico,C9781,P2137,298,61,18178
44237,Mico,C2070,P3106,288,36,10368
44237,Mico,C2171,P3205,245,85,20825
44237,Mico,C5063,P8394,131,153,20043
44237,Mico,C5956,P3026,352,150,52800
44237,Mico,C8248,P9458,305,129,39345
44237,Mico,C9750,P1431,210,75,15750
44237,Mico,C9919,P3306,56,86,4816
44238,Mico,C1025,P8098,210,152,31920
44238,Mico,C1330,P2869,32,112,3584
44238,Mico,C1442,P8464,390,78,30420
44238,Mico,C1886,P1861,385,116,44660
44238,Mico,C2437,P8160,359,58,20822
44238,Mico,C2911,P1205,151,116,17516
44238,Mico,C3399,P5021,309,24,7416
44238,Mico,C4586,P8128,300,35,10500
44238,Mico,C4630,P1748,29,68,1972
44238,Mico,C6902,P4262,179,128,22912
44238,Mico,C7049,P3399,281,149,41869
44238,Mico,C7815,P1611,244,74,18056
44238,Mico,C7995,P1182,57,165,9405
44238,Mico,C9250,P4864,369,167,61623
44238,Mico,C9502,P9085,118,21,2478
44239,Mico,C2541,P4386,65,87,5655
44239,Mico,C2730,P1634,338,25,8450
44239,Mico,C4367,P8085,196,171,33516
44239,Mico,C6649,P6186,280,135,37800
44239,Mico,C7733,P2575,332,187,62084
44239,Mico,C8314,P9722,61,120,7320
44239,Mico,C9076,P9550,28,129,3612
44240,Mico,C1724,P6807,277,147,40719
44240,Mico,C3748,P1375,251,95,23845
44240,Mico,C3999,P3941,200,162,32400
44240,Mico,C4562,P6735,183,21,3843
44240,Mico,C6127,P6882,304,45,13680
44240,Mico,C6328,P3480,345,40,13800
44240,Mico,C6550,P2051,114,18,2052
44240,Mico,C8178,P7535,201,23,4623
44240,Mico,C9490,P5842,201,93,18693
44240,Mico,C9519,P6237,115,79,9085
44240,Mico,C9606,P1276,398,174,69252
44241,Mico,C3187,P1890,259,190,49210
44241,Mico,C3943,P6915,204,152,31008
44241,Mico,C5778,P9200,87,95,8265
44241,Mico,C6494,P7880,268,148,39664
44241,Mico,C7345,P8911,266,155,41230
44241,Mico,C8222,P5354,98,173,16954
44241,Mico,C8704,P7022,34,13,442
44241,Mico,C8743,P5548,250,41,10250
44241,Mico,C9191,P6328,242,186,45012
44241,Mico,C9547,P3031,155,151,23405
44241,Mico,C9598,P6163,204,127,25908
44242,Mico,C3443,P1057,88,96,8448
44242,Mico,C4017,P5602,146,145,21170
44242,Mico,C4232,P5315,178,158,28124
44242,Mico,C4471,P5676,210,29,6090
44242,Mico,C5169,P2112,286,182,52052
44242,Mico,C5410,P2200,333,138,45954
44242,Mico,C5892,P8359,320,52,16640
44242,Mico,C6092,P9902,253,127,32131
44242,Mico,C7097,P8928,90,120,10800
44242,Mico,C8029,P2831,252,112,28224
44242,Mico,C8155,P5396,359,45,16155
44242,Mico,C8363,P9852,137,196,26852
44242,Mico,C8985,P1600,88,120,10560
44242,Mico,C9300,P5448,286,58,16588
44243,Mico,C1119,P1265,248,154,38192
44243,Mico,C1199,P3137,20,138,2760
44243,Mico,C1290,P1959,34,46,1564
44243,Mico,C1794,P1855,156,142,22152
44243,Mico,C1992,P1724,390,197,76830
44243,Mico,C2342,P4824,240,87,20880
44243,Mico,C2725,P1903,168,185,31080
44243,Mico,C3196,P6329,369,143,52767
44243,Mico,C4019,P8620,254,142,36068
44243,Mico,C4222,P3583,393,10,3930
44243,Mico,C4375,P4869,324,100,32400
44243,Mico,C4986,P9576,108,113,12204
44243,Mico,C6213,P2974,330,160,52800
44243,Mico,C6699,P5115,398,48,19104
44243,Mico,C6742,P4134,252,169,42588
44243,Mico,C6846,P6362,141,53,7473
44243,Mico,C7445,P8409,167,54,9018
44243,Mico,C7504,P4708,335,142,47570
44243,Mico,C7612,P4574,105,169,17745
44243,Mico,C7779,P7630,10,110,1100
44243,Mico,C7960,P6455,98,45,4410
44243,Mico,C8658,P1237,373,31,11563
44243,Mico,C8745,P1675,390,22,8580
44243,Mico,C9306,P8960,33,147,4851
44243,Mico,C9347,P9905,63,160,10080
44243,Mico,C9561,P6309,104,27,2808
44243,Mico,C9664,P6428,351,118,41418
44244,Mico,C1719,P9930,255,65,16575
44244,Mico,C3105,P8871,272,63,17136
44244,Mico,C3678,P4397,40,70,2800
44244,Mico,C3950,P9389,342,127,43434
44244,Mico,C4607,P6080,344,48,16512
44244,Mico,C4637,P3639,399,127,50673
44244,Mico,C5032,P8614,253,85,21505
44244,Mico,C5175,P4877,306,115,35190
44244,Mico,C5542,P3767,237,43,10191
44244,Mico,C6316,P7746,195,183,35685
44244,Mico,C6779,P5496,328,104,34112
44244,Mico,C8476,P6611,62,20,1240
44244,Mico,C9520,P4163,115,43,4945
44245,Mico,C1665,P2724,200,127,25400
44245,Mico,C2419,P1585,397,186,73842
44245,Mico,C5860,P1652,50,20,1000
44245,Mico,C6707,P7446,84,17,1428
44245,Mico,C7953,P3706,211,18,3798
44245,Mico,C8173,P6312,189,64,12096
44245,Mico,C9040,P2969,310,61,18910
44245,Mico,C9721,P8270,313,108,33804
44246,Mico,C1990,P1122,333,48,15984
44246,Mico,C3311,P7761,202,132,26664
44246,Mico,C4289,P5212,65,21,1365
44246,Mico,C4722,P3313,401,112,44912
44246,Mico,C5168,P1673,187,81,15147
44246,Mico,C9432,P7633,381,18,6858
