Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44203,Grilo,C5628,P6276,126,26,3276
44203,Grilo,C6236,P5999,220,65,14300
44203,Grilo,C8120,P1487,179,119,21301
44203,Grilo,C8161,P1233,252,161,40572
44203,Grilo,C8554,P4553,305,142,43310
44203,Grilo,C8872,P9329,85,135,11475
44203,Grilo,C8989,P5672,357,38,13566
44203,Grilo,C9525,P7636,91,139,12649
44203,Grilo,C9999,P4282,150,110,16500
44204,Grilo,C3674,P2102,22,142,3124
44204,Grilo,C4354,P8130,243,111,26973
44204,Grilo,C7924,P5837,10,31,310
44204,Grilo,C8119,P5232,113,37,4181
44204,Grilo,C8133,P6257,361,114,41154
44204,Grilo,C8242,P7778,322,119,38318
44204,Grilo,C9492,P9312,22,53,1166
44205,Grilo,C1960,P5797,108,200,21600
44205,Grilo,C2408,P6578,101,154,15554
44205,Grilo,C4542,P7922,101,187,18887
44205,Grilo,C5918,P3476,141,61,8601
44205,Grilo,C6808,P6633,230,201,46230
44205,Grilo,C7541,P6067,282,33,9306
44206,Grilo,C2471,P7114,233,61,14213
44206,Grilo,C4483,P3532,398,113,44974
44206,Grilo,C5397,P4191,64,14,896
44206,Grilo,C7331,P4901,206,176,36256
44207,Grilo,C3733,P7708,208,93,19344
44207,Grilo,C4942,P2152,26,152,3952
44207,Grilo,C5600,P5008,170,167,28390
44207,Grilo,C5750,P3419,54,75,4050
44207,Grilo,C7959,P8251,220,176,38720
44207,Grilo,C8917,P2984,238,116,27608
44208,Grilo,C4003,P6537,369,56,20664
44208,Grilo,C5701,P9761,136,148,20128
44208,Grilo,C6098,P6209,121,155,18755
44208,Grilo,C6935,P9070,21,33,693
44208,Grilo,C8873,P8164,160,112,17920
44208,Grilo,C9342,P3571,72,28,2016
44209,Grilo,C1116,P8895,47,145,6815
44209,Grilo,C2370,P4323,85,112,9520
44209,Grilo,C3870,P5277,92,15,1380
44209,Grilo,C5141,P5494,210,20,4200
44209,Grilo,C6854,P9288,383,182,69706
44209,Grilo,C7648,P6240,69,115,7935
44209,Grilo,C8065,P6152,16,35,560
44209,Grilo,C8574,P4595,93,95,8835
44209,Grilo,C8982,P6830,362,169,61178
44210,Grilo,C1136,P1867,167,129,21543
44210,Grilo,C1382,P3194,361,140,50540
44210,Grilo,C2899,P6393,82,134,10988
44210,Grilo,C3376,P4259,388,118,45784
44210,Grilo,C5214,P7763,128,74,9472
44210,Grilo,C6744,P3712,315,66,20790
44210,Grilo,C8866,P5415,273,85,23205
44211,Grilo,C1106,P8072,337,10,3370
44211,Grilo,C2120,P4775,243,41,9963
44211,Grilo,C2987,P8486,289,103,29767
44211,Grilo,C3862,P9419,172,195,33540
44211,Grilo,C3920,P9008,42,194,8148
44211,Grilo,C6300,P2679,236,48,11328
44211,Grilo,C6740,P4583,201,185,37185
44211,Grilo,C7538,P5318,401,122,48922
44211,Grilo,C9707,P4259,253,129,32637
44211,Grilo,C9928,P8521,31,153,4743
44212,Grilo,C2575,P7412,182,106,19292
44212,Grilo,C3722,P4338,366,65,23790
44212,Grilo,C4103,P7852,28,173,4844
44212,Grilo,C4670,P9485,241,146,35186
44212,Grilo,C7210,P3299,104,55,5720
44212,Grilo,C7687,P3729,285,30,8550
44213,Grilo,C1863,P5916,40,190,7600
44213,Grilo,C2405,P9282,270,13,3510
44213,Grilo,C2811,P5807,241,190,45790
44213,Grilo,C5146,P1804,207,91,18837
44213,Grilo,C6299,P4023,254,25,6350
44213,Grilo,C6479,P8539,350,197,68950
44213,Grilo,C7174,P9901,28,198,5544
44213,Grilo,C7793,P9721,398,67,26666
44213,Grilo,C8913,P5071,217,112,24304
44213,Grilo,C9357,P8667,170,120,20400
44213,Grilo,C9564,P5759,241,15,3615
44213,Grilo,C9654,P7416,114,20,2280
44213,Grilo,C9809,P3776,52,71,3692
44214,Grilo,C1864,P6079,389,47,18283
44214,Grilo,C1932,P7400,45,194,8730
44214,Grilo,C2475,P2531,290,25,7250
44214,Grilo,C4073,P7602,173,193,33389
44214,Grilo,C5684,P2296,389,115,44735
44214,Grilo,C6135,P9241,130,163,21190
44214,Grilo,C6442,P4486,84,172,14448
44214,Grilo,C6699,P3055,12,65,780
44214,Grilo,C7116,P1021,275,49,13475
44214,Grilo,C7436,P8217,261,28,7308
44214,Grilo,C9041,P4054,348,175,60900
44215,Grilo,C1360,P6183,267,142,37914
44215,Grilo,C1833,P6119,27,26,702
44215,Grilo,C4260,P2884,82,153,12546
44215,Grilo,C4799,P6977,139,89,12371
44215,Grilo,C6177,P2550,78,196,15288
44215,Grilo,C7228,P4215,325,74,24050
44215,Grilo,C8226,P1529,276,154,42504
44215,Grilo,C8567,P7408,290,13,3770
44216,Grilo,C1332,P8352,228,147,33516
44216,Grilo,C1783,P5551,244,40,9760
44216,Grilo,C2592,P1873,379,73,27667
44216,Grilo,C4213,P5644,188,164,30832
44216,Grilo,C4897,P1511,249,57,14193
44216,Grilo,C7758,P7940,122,74,9028
44216,Grilo,C7939,P3021,275,91,25025
44217,Grilo,C1247,P2386,160,159,25440
44217,Grilo,C1553,P1213,90,38,3420
44217,Grilo,C2758,P9582,293,135,39555
44217,Grilo,C2899,P3717,24,139,3336
44217,Grilo,C3157,P6795,293,149,43657
44217,Grilo,C4616,P7550,385,195,75075
44217,Grilo,C5633,P5927,381,55,20955
44217,Grilo,C6746,P1056,156,114,17784
44217,Grilo,C7086,P2879,62,54,3348
44217,Grilo,C7157,P7529,389,198,77022
44217,Grilo,C8267,P9238,348,83,28884
44217,Grilo,C9131,P5129,63,73,4599
44217,Grilo,C9626,P7348,116,131,15196
44218,Grilo,C1668,P6991,304,95,28880
44218,Grilo,C2894,P1278,311,112,34832
44218,Grilo,C3069,P8610,368,148,54464
44218,Grilo,C4271,P5397,16,22,352
44218,Grilo,C4926,P8214,362,142,51404
44218,Grilo,C4981,P1184,250,41,10250
44218,Grilo,C6174,P8093,262,98,25676
44218,Grilo,C7024,P1305,320,34,10880
44218,Grilo,C8151,P8568,376,154,57904
44218,Grilo,C8817,P8626,65,157,10205
44218,Grilo,C9480,P6719,173,182,31486
44218,Grilo,C9935,P5157,335,130,43550
44219,Grilo,C1238,P3673,91,199,18109
44219,Grilo,C3734,P6268,142,17,2414
44219,Grilo,C4597,P3795,149,133,19817
44219,Grilo,C5376,P5867,220,41,9020
44219,Grilo,C5974,P5804,213,59,12567
44219,Grilo,C7617,P2113,199,170,33830
44219,Grilo,C8694,P7899,397,101,40097
44219,Grilo,C9052,P1766,58,160,9280
44220,Grilo,C3090,P2492,172,144,24768
44220,Grilo,C3289,P6416,122,119,14518
44220,Grilo,C3304,P1296,129,144,18576
44220,Grilo,C4644,P7343,243,31,7533
44220,Grilo,C4804,P1795,294,41,12054
44220,Grilo,C5593,P4854,34,132,4488
44220,Grilo,C5866,P5647,169,73,12337
44220,Grilo,C6481,P7537,383,32,12256
44220,Grilo,C7304,P2483,67,199,13333
44220,Grilo,C7723,P7814,37,58,2146
44220,Grilo,C7922,P4393,179,201,35979
44221,Grilo,C1417,P2187,397,135,53595
44221,Grilo,C3087,P6217,207,21,4347
44221,Grilo,C3974,P6500,248,170,42160
44221,Grilo,C5029,P1294,36,74,2664
44221,Grilo,C6097,P4458,272,79,21488
44221,Grilo,C6650,P7466,153,108,16524
44221,Grilo,C8980,P1770,131,138,18078
44221,Grilo,C9853,P2683,115,188,21620
44222,Grilo,C1658,P9621,253,113,28589
44222,Grilo,C2463,P9214,190,15,2850
44222,Grilo,C3412,P6270,140,110,15400
44222,Grilo,C3734,P9430,308,20,6160
44222,Grilo,C4947,P1058,166,25,4150
44222,Grilo,C5415,P1701,245,170,41650
44222,Grilo,C7427,P9228,51,15,765
44222,Grilo,C9201,P7686,100,139,13900
44222,Grilo,C9503,P8128,33,101,3333
44223,Grilo,C1498,P5132,201,180,36180
44223,Grilo,C1823,P3821,218,59,12862
44223,Grilo,C2103,P3927,322,163,52486
44223,Grilo,C3211,P9671,100,115,11500
44223,Grilo,C4124,P5821,207,91,18837
44223,Grilo,C6158,P2120,357,185,66045
44224,Grilo,C1526,P6416,291,136,39576
44224,Grilo,C4069,P4759,393,13,5109
44224,Grilo,C4084,P9093,242,45,10890
44224,Grilo,C4106,P2376,144,29,4176
44224,Grilo,C8500,P6884,135,65,8775
44224,Grilo,C9807,P8007,96,189,18144
44225,Grilo,C1614,P1164,299,82,24518
44225,Grilo,C2521,P4165,185,180,33300
44225,Grilo,C3161,P8357,200,165,33000
44225,Grilo,C4185,P7247,124,159,19716
44225,Grilo,C4868,P7603,235,125,29375
44225,Grilo,C5532,P4807,167,179,29893
44225,Grilo,C7196,P4288,231,55,12705
44225,Grilo,C8248,P8062,120,108,12960
44225,Grilo,C8375,P5682,335,151,50585
44226,Grilo,C3740,P9050,296,46,13616
44226,Grilo,C4247,P4474,266,111,29526
44226,Grilo,C4875,P7824,280,110,30800
44226,Grilo,C5262,P1177,173,141,24393
44226,Grilo,C5451,P3824,180,166,29880
44226,Grilo,C7660,P7002,155,98,15190
44226,Grilo,C7837,P2044,120,30,3600
44227,Grilo,C2166,P9280,31,50,1550
44227,Grilo,C2845,P4199,219,35,7665
44227,Grilo,C3211,P3542,383,160,61280
44227,Grilo,C3536,P9577,208,61,12688
44227,Grilo,C5859,P4568,216,119,25704
44227,Grilo,C7703,P6475,242,34,8228
44228,Grilo,C3255,P3761,196,60,11760
44228,Grilo,C3525,P2590,357,24,8568
44228,Grilo,C4757,P5481,218,162,35316
44228,Grilo,C7673,P8625,304,188,57152
44228,Grilo,C7971,P6939,305,124,37820
44229,Grilo,C3540,P4523,289,114,32946
44229,Grilo,C4581,P1602,211,87,18357
44229,Grilo,C5480,P2436,368,73,26864
44229,Grilo,C5581,P9881,135,145,19575
44229,Grilo,C7010,P7840,397,72,28584
44229,Grilo,C8799,P6868,70,75,5250
44229,Grilo,C8985,P9042,337,50,16850
44230,Grilo,C1540,P6711,166,154,25564
44230,Grilo,C1732,P3978,337,134,45158
44230,Grilo,C3360,P4207,359,58,20822
44230,Grilo,C3556,P1512,328,123,40344
44230,Grilo,C3598,P2912,200,142,28400
44230,Grilo,C6622,P6214,331,154,50974
44230,Grilo,C6890,P9533,152,192,29184
44230,Grilo,C7580,P2147,308,65,20020
44230,Grilo,C7631,P2879,50,100,5000
44230,Grilo,C9430,P6202,165,49,8085
44231,Grilo,C1898,P1032,60,28,1680
44231,Grilo,C3567,P4608,29,98,2842
44231,Grilo,C5078,P8948,13,127,1651
44231,Grilo,C5527,P2383,196,58,11368
44231,Grilo,C6503,P3870,269,15,4035
44231,Grilo,C6654,P9646,251,179,44929
44231,Grilo,C6755,P6891,60,88,5280
44231,Grilo,C9080,P1901,357,189,67473
44231,Grilo,C9865,P7321,216,137,29592
44232,Grilo,C1147,P4300,187,186,34782
44232,Grilo,C1274,P9720,52,68,3536
44232,Grilo,C2546,P7101,311,167,51937
44232,Grilo,C4455,P6254,378,76,28728
44232,Grilo,C4735,P6815,324,187,60588
44232,Grilo,C5994,P7681,284,135,38340
44232,Grilo,C6659,P7739,365,137,50005
44232,Grilo,C8259,P3083,31,193,5983
44232,Grilo,C9061,P1747,386,40,15440
44232,Grilo,C9411,P2902,161,185,29785
44232,Grilo,C9707,P8542,72,101,7272
44232,Grilo,C9962,P5891,144,172,24768
44233,Grilo,C2167,P4514,230,114,26220
44233,Grilo,C3712,P3143,74,161,11914
44233,Grilo,C5226,P2559,64,151,9664
44233,Grilo,C5337,P4099,314,198,62172
44233,Grilo,C5873,P3663,132,166,21912
44233,Grilo,C6143,P6092,168,42,7056
44233,Grilo,C6813,P6643,279,137,38223
44233,Grilo,C8035,P2092,55,39,2145
44233,Grilo,C8656,P8531,16,200,3200
44233,Grilo,C9233,P9949,330,194,64020
44233,Grilo,C9550,P6926,69,159,10971
44234,Grilo,C1097,P5095,320,29,9280
44234,Grilo,C3621,P3576,335,97,32495
44234,Grilo,C3816,P4171,396,74,29304
44234,Grilo,C4836,P3022,132,174,22968
44234,Grilo,C4928,P3499,337,59,19883
44234,Grilo,C6924,P4582,263,80,21040
44234,Grilo,C7544,P3656,125,175,21875
44234,Grilo,C8213,P7952,170,188,31960
44234,Grilo,C8353,P2087,292,192,56064
44234,Grilo,C8837,P7065,220,178,39160
44234,Grilo,C9348,P6273,312,54,16848
44235,Grilo,C1049,P3637,360,72,25920
44235,Grilo,C2073,P1327,327,95,31065
44235,Grilo,C3925,P4946,240,115,27600
44235,Grilo,C6065,P1093,262,195,51090
44235,Grilo,C8228,P9886,101,87,8787
44235,Grilo,C8876,P7700,77,190,14630
44235,Grilo,C9293,P6412,66,139,9174
44236,Grilo,C4588,P9184,198,191,37818
44236,Grilo,C6069,P2476,77,65,5005
44236,Grilo,C6704,P5884,177,192,33984
44236,Grilo,C9388,P7817,244,80,19520
44236,Grilo,C9507,P3724,181,19,3439
44237,Grilo,C1021,P5515,46,119,5474
44237,Grilo,C2093,P1353,372,143,53196
44237,Grilo,C3040,P7390,32,195,6240
44237,Grilo,C3553,P6617,23,115,2645
44237,Grilo,C6637,P7872,122,191,23302
44237,Grilo,C6937,P2605,147,66,9702
44237,Grilo,C8073,P6635,196,19,3724
44237,Grilo,C9011,P5995,179,34,6086
44237,Grilo,C9900,P2989,127,80,10160
44237,Grilo,C9969,P6873,48,27,1296
44238,Grilo,C1497,P7580,129,29,3741
44238,Grilo,C1601,P7407,101,163,16463
44238,Grilo,C1923,P6077,219,190,41610
44238,Grilo,C2372,P6858,211,144,30384
44238,Grilo,C5109,P7887,117,131,15327
44238,Grilo,C5200,P7163,364,45,16380
44238,Grilo,C5761,P3339,365,186,67890
44238,Grilo,C7121,P3104,324,21,6804
44238,Grilo,C7771,P9192,82,12,984
44238,Grilo,C8466,P2299,268,168,45024
44239,Grilo,C1357,P4154,122,67,8174
44239,Grilo,C1433,P8842,246,106,26076
44239,Grilo,C2932,P7687,220,25,5500
44239,Grilo,C4353,P3770,247,181,44707
44239,Grilo,C4683,P9552,376,19,7144
44239,Grilo,C5755,P7045,111,20,2220
44239,Grilo,C5765,P8777,287,167,47929
44239,Grilo,C6269,P9582,93,85,7905
44239,Grilo,C8034,P1363,73,171,12483
44239,Grilo,C8576,P9239,252,112,28224
44240,Grilo,C1476,P7115,376,71,26696
44240,Grilo,C2369,P1292,363,62,22506
44240,Grilo,C2759,P7428,378,97,36666
44240,Grilo,C3734,P4405,110,128,14080
44240,Grilo,C4275,P7317,107,136,14552
44240,Grilo,C5911,P3568,398,120,47760
44240,Grilo,C6430,P4489,377,102,38454
44240,Grilo,C7788,P8744,387,11,4257
44240,Grilo,C8250,P4839,328,145,47560
44241,Grilo,C2630,P3352,139,192,26688
44241,Grilo,C4185,P2513,201,34,6834
44241,Grilo,C4714,P4420,240,198,47520
44241,Grilo,C7047,P1597,265,28,7420
44242,Grilo,C5592,P7935,286,132,37752
44242,Grilo,C6131,P9173,194,120,23280
44242,Grilo,C6597,P5307,324,148,47952
44242,Grilo,C6620,P7299,342,175,59850
44242,Grilo,C6852,P3111,237,35,8295
44242,Grilo,C8114,P6851,245,165,40425
44242,Grilo,C8173,P4350,371,32,11872
44242,Grilo,C9318,P2002,382,104,39728
44243,Grilo,C2023,P3338,161,196,31556
44243,Grilo,C2508,P5480,229,85,19465
44243,Grilo,C4479,P5897,255,14,3570
44243,Grilo,C6827,P6499,54,53,2862
44243,Grilo,C8489,P8816,369,25,9225
44243,Grilo,C8964,P2627,177,91,16107
44243,Grilo,C9399,P6892,262,84,22008
44243,Grilo,C9469,P4177,99,164,16236
44243,Grilo,C9507,P3903,273,164,44772
44243,Grilo,C9696,P8496,355,124,44020
44244,Grilo,C1116,P7391,200,163,32600
44244,Grilo,C1636,P4275,361,77,27797
44244,Grilo,C2172,P7149,170,191,32470
44244,Grilo,C2231,P3448,339,88,29832
44244,Grilo,C2721,P6082,45,68,3060
44244,Grilo,C2870,P1930,55,176,9680
44244,Grilo,C3715,P8613,265,144,38160
44244,Grilo,C8057,P6225,374,51,19074
44244,Grilo,C8104,P3173,385,82,31570
44244,Grilo,C8171,P2094,123,96,11808
44245,Grilo,C2691,P9432,65,192,12480
44245,Grilo,C4180,P5637,180,142,25560
44245,Grilo,C5265,P5335,222,149,33078
44245,Grilo,C6321,P4638,350,171,59850
44245,Grilo,C6636,P3251,381,70,26670
44245,Grilo,C7388,P2092,288,87,25056
44245,Grilo,C7981,P2446,325,26,8450
44245,Grilo,C9211,P4117,329,150,49350
44245,Grilo,C9731,P1002,99,64,6336
44246,Grilo,C1316,P4133,300,164,49200
44246,Grilo,C3400,P8964,233,131,30523
44246,Grilo,C3623,P3044,343,34,11662
44246,Grilo,C5706,P2911,94,69,6486
44246,Grilo,C5722,P9191,17,36,612
44246,Grilo,C8168,P6274,392,170,66640
44247,Grilo,C1265,P9710,367,38,13946
44247,Grilo,C1414,P9321,210,108,22680
44247,Grilo,C3921,P6758,78,57,4446
44247,Grilo,C3931,P1144,54,182,9828
44247,Grilo,C6012,P1446,140,181,25340
44247,Grilo,C6800,P6886,289,171,49419
44247,Grilo,C7239,P1444,54,95,5130
44248,Grilo,C3641,P4251,57,11,627
44248,Grilo,C3776,P5239,349,137,47813
44248,Grilo,C4573,P1009,367,142,52114
44248,Grilo,C7418,P9250,243,179,43497
44248,Grilo,C7630,P1598,176,126,22176
44248,Grilo,C9001,P7605,261,35,9135
44248,Grilo,C9594,P6304,107,187,20009
44249,Grilo,C2003,P8144,217,33,7161
44249,Grilo,C4677,P1746,23,97,2231
44249,Grilo,C7041,P3828,303,29,8787
44249,Grilo,C8342,P1149,243,107,26001
44250,Grilo,C3749,P9971,184,132,24288
44250,Grilo,C3774,P4182,60,172,10320
44250,Grilo,C4439,P1840,224,42,9408
44250,Grilo,C6217,P6936,153,117,17901
44250,Grilo,C8874,P7293,246,91,22386
44251,Grilo,C3077,P2510,208,171,35568
44251,Grilo,C4803,P1619,330,131,43230
44251,Grilo,C4945,P7609,211,83,17513
44251,Grilo,C5976,P6556,223,13,2899
44251,Grilo,C6072,P2562,275,58,15950
44251,Grilo,C8178,P6075,236,96,22656
44251,Grilo,C8436,P1354,72,77,5544
44251,Grilo,C8481,P6083,225,94,21150
44251,Grilo,C8686,P6010,155,86,13330
44251,Grilo,C9383,P7391,123,129,15867
44251,Grilo,C9999,P3136,95,36,3420
44252,Grilo,C2637,P4351,177,144,25488
44252,Grilo,C3342,P7445,32,101,3232
44252,Grilo,C3413,P4749,159,32,5088
44252,Grilo,C4871,P9540,69,145,10005
44252,Grilo,C4923,P5326,309,99,30591
44252,Grilo,C5214,P3582,223,98,21854
44252,Grilo,C7106,P9492,185,108,19980
44252,Grilo,C8191,P2590,144,56,8064
44252,Grilo,C9171,P7406,107,10,1070
44252,Grilo,C9416,P1368,202,148,29896
44252,Grilo,C9566,P3835,193,166,32038
44253,Grilo,C1095,P7105,148,159,23532
44253,Grilo,C4864,P7536,299,82,24518
44253,Grilo,C7432,P9545,118,197,23246
44254,Grilo,C1497,P4046,163,66,10758
44254,Grilo,C2557,P8788,214,69,14766
44254,Grilo,C2808,P9699,363,159,57717
44254,Grilo,C4493,P8608,180,70,12600
44254,Grilo,C4932,P9311,187,45,8415
44254,Grilo,C8431,P5223,167,151,25217
44254,Grilo,C9136,P5916,106,166,17596
44254,Grilo,C9469,P8428,41,133,5453
44254,Grilo,C9474,P8921,71,34,2414
44254,Grilo,C9741,P6366,27,126,3402
44255,Grilo,C1166,P6208,135,73,9855
44255,Grilo,C2314,P7189,35,142,4970
44255,Grilo,C2733,P5920,313,133,41629
44255,Grilo,C3842,P7629,273,18,4914
44255,Grilo,C4683,P4819,62,85,5270
44255,Grilo,C4991,P3664,281,197,55357
44255,Grilo,C5267,P7041,188,171,32148
44255,Grilo,C7625,P9084,280,18,5040
44255,Grilo,C7768,P3238,301,64,19264
44255,Grilo,C7830,P1211,169,171,28899
44255,Grilo,C7941,P2297,186,21,3906
44255,Grilo,C8706,P4999,200,21,4200
44255,Grilo,C9267,P7774,285,29,8265
44256,Grilo,C2397,P4298,162,136,22032
44256,Grilo,C4984,P3315,310,111,34410
44256,Grilo,C6373,P3475,183,123,22509
44256,Grilo,C7168,P9427,261,56,14616
44256,Grilo,C8528,P4702,169,199,33631
44256,Grilo,C8671,P5001,41,106,4346
44256,Grilo,C8819,P9103,325,59,19175
44256,Grilo,C8913,P9144,196,171,33516
44257,Grilo,C2917,P9437,207,85,17595
44257,Grilo,C2961,P3057,327,119,38913
44257,Grilo,C3247,P7419,295,85,25075
44257,Grilo,C3262,P6789,352,184,64768
44257,Grilo,C3634,P1227,29,122,3538
44257,Grilo,C4224,P8906,368,41,15088
44257,Grilo,C6538,P6220,306,62,18972
44257,Grilo,C7772,P5076,349,132,46068
44257,Grilo,C8537,P7778,363,132,47916
44257,Grilo,C8638,P5477,14,48,672
44257,Grilo,C8747,P9398,282,186,52452
44257,Grilo,C9610,P6925,289,111,32079
44258,Grilo,C1082,P4461,133,52,6916
44258,Grilo,C1374,P4372,238,29,6902
44258,Grilo,C1689,P4184,227,91,20657
44258,Grilo,C3861,P2399,252,176,44352
44258,Grilo,C4993,P5645,388,80,31040
44258,Grilo,C7090,P7283,113,156,17628
44258,Grilo,C7745,P2754,259,63,16317
44258,Grilo,C7972,P4218,366,75,27450
44258,Grilo,C8867,P5469,177,173,30621
44258,Grilo,C9345,P8298,274,90,24660
44258,Grilo,C9428,P1644,178,123,21894
44259,Grilo,C1450,P9969,45,80,3600
44259,Grilo,C3782,P2182,280,169,47320
44259,Grilo,C3952,P6166,158,165,26070
44259,Grilo,C5325,P2901,258,157,40506
44259,Grilo,C6486,P8942,225,180,40500
44259,Grilo,C8403,P9354,336,187,62832
44260,Grilo,C1217,P2011,118,123,14514
44260,Grilo,C2269,P4130,207,199,41193
44260,Grilo,C2422,P8271,288,46,13248
44260,Grilo,C2441,P7679,142,39,5538
44260,Grilo,C3824,P4491,227,11,2497
44260,Grilo,C3907,P8492,322,21,6762
44260,Grilo,C4306,P2559,289,129,37281
44260,Grilo,C6042,P5800,113,178,20114
44260,Grilo,C8446,P7173,233,146,34018
44260,Grilo,C8489,P6192,88,75,6600
44260,Grilo,C9486,P8742,206,194,39964
44261,Grilo,C2332,P5867,298,76,22648
44261,Grilo,C5507,P4745,62,90,5580
44261,Grilo,C5763,P6149,241,80,19280
44261,Grilo,C6692,P9487,345,35,12075
44261,Grilo,C6725,P5865,340,186,63240
44261,Grilo,C7609,P2820,100,147,14700
44262,Grilo,C3967,P6609,248,134,33232
44262,Grilo,C4972,P4435,127,157,19939
44262,Grilo,C5034,P2862,227,80,18160
44262,Grilo,C8460,P2651,140,183,25620
44262,Grilo,C9337,P6893,14,39,546
44262,Grilo,C9372,P4491,257,13,3341
44263,Grilo,C3420,P4548,239,12,2868
44263,Grilo,C3491,P7997,216,185,39960
44263,Grilo,C4263,P1757,317,121,38357
44263,Grilo,C4477,P1016,116,128,14848
44263,Grilo,C7202,P9293,339,116,39324
44263,Grilo,C9349,P7153,247,109,26923
44263,Grilo,C9754,P8168,268,169,45292
44264,Grilo,C2994,P7414,65,62,4030
44264,Grilo,C5177,P2125,99,64,6336
44264,Grilo,C5263,P8999,241,66,15906
44265,Grilo,C2166,P2683,76,36,2736
44265,Grilo,C2389,P6218,27,137,3699
44265,Grilo,C4676,P1502,150,47,7050
44265,Grilo,C5755,P6853,14,14,196
44265,Grilo,C6191,P4227,131,182,23842
44265,Grilo,C6399,P8229,67,136,9112
44265,Grilo,C6728,P4556,355,157,55735
44265,Grilo,C7911,P9734,191,67,12797
44265,Grilo,C8347,P8763,108,22,2376
44265,Grilo,C8548,P3707,348,39,13572
44265,Grilo,C9177,P1658,237,142,33654
44265,Grilo,C9556,P2753,84,75,6300
44266,Grilo,C1017,P4247,151,105,15855
44266,Grilo,C2441,P9804,309,119,36771
44266,Grilo,C4761,P1467,36,180,6480
44266,Grilo,C6427,P3822,148,46,6808
44266,Grilo,C6573,P1305,59,90,5310
44266,Grilo,C6610,P1012,334,47,15698
44267,Grilo,C1480,P3361,201,45,9045
44267,Grilo,C3178,P4475,325,153,49725
44267,Grilo,C5434,P1001,45,12,540
44267,Grilo,C7050,P5934,16,181,2896
44267,Grilo,C7737,P4674,124,64,7936
44268,Grilo,C1446,P1727,140,195,27300
44268,Grilo,C1697,P9692,214,159,34026
44268,Grilo,C4320,P8707,130,49,6370
44268,Grilo,C5828,P4775,331,190,62890
44268,Grilo,C7308,P4211,60,116,6960
44268,Grilo,C9159,P9921,108,77,8316
44269,Grilo,C1252,P3241,112,11,1232
44269,Grilo,C2011,P9940,147,184,27048
44269,Grilo,C3629,P3038,258,65,16770
44269,Grilo,C6027,P2263,157,155,24335
44269,Grilo,C7244,P5473,178,193,34354
44269,Grilo,C7499,P5223,166,15,2490
44269,Grilo,C7889,P1159,223,79,17617
44269,Grilo,C8383,P9977,359,196,70364
44269,Grilo,C8587,P6595,298,42,12516
44269,Grilo,C8682,P3055,193,93,17949
44269,Grilo,C9719,P1296,276,143,39468
44270,Grilo,C2367,P5443,101,178,17978
44270,Grilo,C2826,P8864,344,101,34744
44270,Grilo,C3883,P5786,64,32,2048
44270,Grilo,C4053,P9770,333,28,9324
44270,Grilo,C4913,P6369,367,88,32296
44270,Grilo,C6438,P3480,324,158,51192
44270,Grilo,C7960,P4317,317,103,32651
44271,Grilo,C1685,P8104,97,17,1649
44271,Grilo,C1814,P2889,62,155,9610
44271,Grilo,C2265,P1288,36,19,684
44271,Grilo,C5653,P3914,41,113,4633
44271,Grilo,C6240,P8265,99,34,3366
