Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44227,Hipopótamo,C7080,P2418,300,155,46500
44227,Hipopótamo,C8033,P4458,330,33,10890
44227,Hipopótamo,C8700,P8280,244,188,45872
44227,Hipopótamo,C8965,P1216,250,164,41000
44227,Hipopótamo,C9676,P9766,317,145,45965
44227,Hipopótamo,C9870,P4652,79,34,2686
44228,Hipopótamo,C2011,P4375,326,196,63896
44228,Hipopótamo,C2021,P7761,302,130,39260
44228,Hipopótamo,C3079,P4684,22,61,1342
44228,Hipopótamo,C3261,P9219,17,84,1428
44228,Hipopótamo,C3732,P2536,186,58,10788
44228,Hipopótamo,C4305,P1372,336,19,6384
44228,Hipopótamo,C5300,P5557,355,73,25915
44228,Hipopótamo,C8822,P5115,154,182,28028
44228,Hipopótamo,C8981,P6459,173,18,3114
44228,Hipopótamo,C9543,P6398,397,120,47640
44229,Hipopótamo,C1495,P2728,129,101,13029
44229,Hipopótamo,C2498,P4135,376,185,69560
44229,Hipopótamo,C4048,P1603,58,155,8990
44229,Hipopótamo,C4142,P2099,162,83,13446
44229,Hipopótamo,C4278,P5195,96,193,18528
44229,Hipopótamo,C4392,P9610,394,40,15760
44229,Hipopótamo,C5648,P7601,306,188,57528
44229,Hipopótamo,C6966,P6421,235,201,47235
44229,Hipopótamo,C7947,P5091,346,103,35638
44230,Hipopótamo,C1408,P8143,79,12,948
44230,Hipopótamo,C2679,P1760,114,150,17100
44230,Hipopótamo,C4048,P9857,333,191,63603
44230,Hipopótamo,C4534,P6308,392,34,13328
44230,Hipopótamo,C6807,P2677,300,42,12600
44230,Hipopótamo,C7063,P5736,278,201,55878
44230,Hipopótamo,C7458,P3365,323,136,43928
44230,Hipopótamo,C7531,P5634,241,190,45790
44231,Hipopótamo,C1256,P7767,222,126,27972
44231,Hipopótamo,C2165,P1787,398,75,29850
44231,Hipopótamo,C4496,P6746,176,83,14608
44231,Hipopótamo,C5018,P1995,44,62,2728
44231,Hipopótamo,C5456,P1043,251,59,14809
44231,Hipopótamo,C6534,P1429,323,94,30362
44231,Hipopótamo,C6558,P9131,249,17,4233
44231,Hipopótamo,C6595,P2692,283,114,32262
44231,Hipopótamo,C7546,P5913,373,111,41403
44232,Hipopótamo,C1815,P5286,241,53,12773
44232,Hipopótamo,C1898,P9287,335,63,21105
44232,Hipopótamo,C3181,P1509,21,103,2163
44232,Hipopótamo,C4686,P2047,374,85,31790
44232,Hipopótamo,C4810,P5793,150,137,20550
44232,Hipopótamo,C6168,P2249,118,18,2124
44232,Hipopótamo,C6500,P8050,146,88,12848
44232,Hipopótamo,C8281,P5820,166,184,30544
44232,Hipopótamo,C8807,P7707,306,115,35190
44233,Hipopótamo,C2428,P6412,48,196,9408
44233,Hipopótamo,C2659,P3405,394,175,68950
44233,Hipopótamo,C4196,P9776,193,124,23932
44233,Hipopótamo,C4345,P6824,160,12,1920
44233,Hipopótamo,C4485,P8758,325,45,14625
44233,Hipopótamo,C5056,P8029,27,162,4374
44233,Hipopótamo,C6723,P2130,256,183,46848
44233,Hipopótamo,C7293,P4691,51,21,1071
44233,Hipopótamo,C7850,P5338,203,194,39382
44233,Hipopótamo,C8482,P6617,373,103,38419
44234,Hipopótamo,C1533,P3215,162,162,26244
44234,Hipopótamo,C1932,P6283,130,78,10140
44234,Hipopótamo,C2182,P4339,129,29,3741
44234,Hipopótamo,C2461,P9844,359,29,10411
44234,Hipopótamo,C3956,P4451,369,130,47970
44234,Hipopótamo,C4565,P9593,96,107,10272
44234,Hipopótamo,C5982,P7293,125,155,19375
44234,Hipopótamo,C6142,P9836,102,152,15504
44234,Hipopótamo,C6499,P9849,397,72,28584
44234,Hipopótamo,C8414,P2896,19,14,266
44234,Hipopótamo,C9521,P5331,196,12,2352
44235,Hipopótamo,C1486,P5976,269,173,46537
44235,Hipopótamo,C2165,P1349,299,165,49335
44235,Hipopótamo,C3753,P9197,347,112,38864
44235,Hipopótamo,C5468,P1156,269,177,47613
44235,Hipopótamo,C5516,P9959,37,156,5772
44235,Hipopótamo,C6927,P4310,278,165,45870
44236,Hipopótamo,C1694,P6831,172,29,4988
44236,Hipopótamo,C1910,P4909,302,107,32314
44236,Hipopótamo,C2491,P3056,32,41,1312
44236,Hipopótamo,C3266,P8691,180,158,28440
44236,Hipopótamo,C3281,P7315,121,102,12342
44236,Hipopótamo,C3508,P8779,228,114,25992
44236,Hipopótamo,C4312,P5062,174,62,10788
44236,Hipopótamo,C4555,P5461,395,17,6715
44236,Hipopótamo,C6239,P8115,146,38,5548
44236,Hipopótamo,C6640,P2947,128,153,19584
44236,Hipopótamo,C7410,P6888,289,17,4913
44236,Hipopótamo,C7868,P7454,383,183,70089
44236,Hipopótamo,C7980,P8994,242,40,9680
44236,Hipopótamo,C8450,P7256,303,94,28482
44237,Hipopótamo,C1491,P3323,266,167,44422
44237,Hipopótamo,C1691,P4412,357,45,16065
44237,Hipopótamo,C2115,P1690,199,192,38208
44237,Hipopótamo,C3233,P7966,195,130,25350
44237,Hipopótamo,C4452,P6997,339,94,31866
44237,Hipopótamo,C4494,P8397,211,114,24054
44237,Hipopótamo,C4803,P2461,105,194,20370
44237,Hipopótamo,C4817,P8722,129,119,15351
44237,Hipopótamo,C4972,P2681,150,37,5550
44237,Hipopótamo,C5174,P8734,32,38,1216
44237,Hipopótamo,C5672,P6936,166,71,11786
44237,Hipopótamo,C6664,P2103,287,82,23534
44237,Hipopótamo,C7804,P7061,310,92,28520
44237,Hipopótamo,C8243,P1619,75,15,1125
44237,Hipopótamo,C9077,P8497,285,110,31350
44238,Hipopótamo,C1015,P7566,383,167,63961
44238,Hipopótamo,C1691,P2920,124,116,14384
44238,Hipopótamo,C2862,P9493,309,124,38316
44238,Hipopótamo,C4015,P1512,397,87,34539
44238,Hipopótamo,C4276,P4318,290,182,52780
44238,Hipopótamo,C4388,P9914,256,148,37888
44238,Hipopótamo,C6342,P5542,202,39,7878
44238,Hipopótamo,C6838,P8670,330,111,36630
44238,Hipopótamo,C8384,P4463,314,61,19154
44238,Hipopótamo,C9682,P6255,15,170,2550
44238,Hipopótamo,C9939,P1969,185,115,21275
44239,Hipopótamo,C1335,P3817,295,19,5605
44239,Hipopótamo,C1823,P7633,61,118,7198
44239,Hipopótamo,C5749,P2497,365,200,73000
44239,Hipopótamo,C6158,P8041,234,38,8892
44239,Hipopótamo,C6274,P1075,123,177,21771
44239,Hipopótamo,C7030,P6100,68,139,9452
44239,Hipopótamo,C8882,P5665,265,48,12720
44240,Hipopótamo,C1575,P8395,393,48,18864
44240,Hipopótamo,C2389,P5665,399,179,71421
44240,Hipopótamo,C4183,P3240,28,147,4116
44240,Hipopótamo,C6771,P7512,241,12,2892
44240,Hipopótamo,C7950,P8907,346,109,37714
44240,Hipopótamo,C8450,P4273,228,45,10260
44241,Hipopótamo,C2146,P4066,220,61,13420
44241,Hipopótamo,C3153,P3111,348,97,33756
44241,Hipopótamo,C3221,P3232,45,82,3690
44241,Hipopótamo,C4632,P4929,94,114,10716
44241,Hipopótamo,C6059,P4815,142,125,17750
44241,Hipopótamo,C6260,P7558,33,171,5643
44241,Hipopótamo,C7225,P9694,338,70,23660
44241,Hipopótamo,C8739,P2219,360,44,15840
44242,Hipopótamo,C2794,P1588,313,15,4695
44242,Hipopótamo,C3237,P8475,358,127,45466
44242,Hipopótamo,C6283,P1459,126,19,2394
44242,Hipopótamo,C6405,P9241,111,139,15429
44242,Hipopótamo,C6485,P8712,357,182,64974
44242,Hipopótamo,C9330,P9607,33,196,6468
44243,Hipopótamo,C1915,P3926,233,175,40775
44243,Hipopótamo,C2187,P1119,102,12,1224
44243,Hipopótamo,C5880,P7062,87,59,5133
44243,Hipopótamo,C6935,P4711,24,103,2472
44243,Hipopótamo,C7248,P4049,273,116,31668
44243,Hipopótamo,C7375,P8269,180,27,4860
44243,Hipopótamo,C8259,P5224,331,179,59249
44243,Hipopótamo,C8281,P9616,266,147,39102
44243,Hipopótamo,C9333,P2736,356,31,11036
44243,Hipopótamo,C9457,P6936,364,91,33124
44243,Hipopótamo,C9901,P4823,19,11,209
44244,Hipopótamo,C3000,P2133,43,62,2666
44244,Hipopótamo,C4395,P9696,202,32,6464
44244,Hipopótamo,C6342,P6467,19,148,2812
44244,Hipopótamo,C6459,P1155,100,74,7400
44244,Hipopótamo,C8357,P2612,199,94,18706
44244,Hipopótamo,C9447,P3549,388,157,60916
44245,Hipopótamo,C1231,P2514,223,53,11819
44245,Hipopótamo,C2889,P1502,258,27,6966
44245,Hipopótamo,C3251,P1098,117,25,2925
44245,Hipopótamo,C3593,P2486,80,192,15360
44245,Hipopótamo,C4565,P3934,355,63,22365
44245,Hipopótamo,C4586,P8762,233,186,43338
44245,Hipopótamo,C4616,P2557,64,114,7296
44245,Hipopótamo,C4815,P9045,280,78,21840
44245,Hipopótamo,C7230,P7659,135,119,16065
44245,Hipopótamo,C7480,P3315,218,128,27904
44245,Hipopótamo,C8700,P3709,278,112,31136
44245,Hipopótamo,C9857,P9712,57,49,2793
44246,Hipopótamo,C1311,P4094,112,79,8848
44246,Hipopótamo,C1382,P7089,248,55,13640
44246,Hipopótamo,C1737,P8282,211,93,19623
44246,Hipopótamo,C1759,P3674,146,62,9052
44246,Hipopótamo,C2017,P1497,349,182,63518
44246,Hipopótamo,C2121,P2071,46,89,4094
44246,Hipopótamo,C2351,P5663,84,126,10584
44246,Hipopótamo,C3649,P2511,284,155,44020
44246,Hipopótamo,C3753,P3538,215,69,14835
44246,Hipopótamo,C4750,P8198,365,171,62415
44246,Hipopótamo,C4995,P2160,69,117,8073
44246,Hipopótamo,C5495,P8182,143,31,4433
44246,Hipopótamo,C5711,P4150,241,125,30125
44246,Hipopótamo,C7764,P8113,129,58,7482
44246,Hipopótamo,C9049,P9354,104,140,14560
44247,Hipopótamo,C1656,P2810,173,197,34081
44247,Hipopótamo,C1693,P6572,165,73,12045
44247,Hipopótamo,C2866,P1309,99,175,17325
44247,Hipopótamo,C5686,P9193,249,121,30129
44247,Hipopótamo,C6068,P1762,228,103,23484
44247,Hipopótamo,C8758,P2552,32,147,4704
44248,Hipopótamo,C1763,P7166,384,107,41088
44248,Hipopótamo,C1772,P2443,146,12,1752
44248,Hipopótamo,C2537,P4690,318,196,62328
44248,Hipopótamo,C2537,P7545,77,144,11088
44248,Hipopótamo,C3889,P2288,158,110,17380
44248,Hipopótamo,C4678,P6547,247,172,42484
44248,Hipopótamo,C6716,P7830,87,51,4437
44248,Hipopótamo,C6819,P6457,101,22,2222
44248,Hipopótamo,C7302,P8126,38,53,2014
44248,Hipopótamo,C7456,P8976,26,179,4654
44248,Hipopótamo,C8058,P6551,291,148,43068
44249,Hipopótamo,C1591,P1671,375,140,52500
44249,Hipopótamo,C2245,P1633,180,122,21960
44249,Hipopótamo,C2449,P7705,352,165,58080
44249,Hipopótamo,C2465,P5440,117,138,16146
44249,Hipopótamo,C3489,P3875,199,125,24875
44249,Hipopótamo,C4180,P1454,146,123,17958
44249,Hipopótamo,C4744,P7557,120,128,15360
44249,Hipopótamo,C6535,P8714,116,157,18212
44249,Hipopótamo,C8635,P6024,139,16,2224
44249,Hipopótamo,C8709,P4093,281,145,40745
44249,Hipopótamo,C8725,P8882,362,183,66246
44249,Hipopótamo,C9182,P5684,232,197,45704
44250,Hipopótamo,C1548,P8506,96,114,10944
44250,Hipopótamo,C3111,P3689,36,15,540
44250,Hipopótamo,C3529,P6165,248,116,28768
44250,Hipopótamo,C6157,P8982,185,52,9620
44250,Hipopótamo,C6266,P8848,346,80,27680
44250,Hipopótamo,C6713,P2719,81,166,13446
44250,Hipopótamo,C6976,P4635,188,100,18800
44250,Hipopótamo,C7031,P4205,160,57,9120
44251,Hipopótamo,C1115,P3060,343,191,65513
44251,Hipopótamo,C2035,P9176,220,116,25520
44251,Hipopótamo,C2495,P4798,31,10,310
44251,Hipopótamo,C3157,P4836,213,161,34293
44251,Hipopótamo,C3309,P2813,153,105,16065
44251,Hipopótamo,C4589,P9706,341,147,50127
44251,Hipopótamo,C4755,P1361,329,145,47705
44251,Hipopótamo,C5652,P1722,356,83,29548
44251,Hipopótamo,C6265,P4047,122,196,23912
44251,Hipopótamo,C7238,P1751,72,149,10728
44252,Hipopótamo,C1959,P1178,105,123,12915
44252,Hipopótamo,C2645,P6064,64,57,3648
44252,Hipopótamo,C3946,P4294,78,148,11544
44252,Hipopótamo,C4668,P6777,280,57,15960
44252,Hipopótamo,C5789,P6182,206,21,4326
44253,Hipopótamo,C1919,P3251,182,106,19292
44253,Hipopótamo,C2194,P7373,206,45,9270
44253,Hipopótamo,C2270,P1861,372,112,41664
44253,Hipopótamo,C4774,P4678,76,106,8056
