Data,Filial,Código do Cliente,Código do Produto,Quantidade,Preço,Valor Total
44205,Foca,C1824,P2701,174,90,15660
44205,Foca,C2449,P6778,15,12,180
44205,Foca,C4159,P8898,98,154,15092
44205,Foca,C5483,P9411,15,38,570
44205,Foca,C5541,P3600,151,141,21291
44205,Foca,C6945,P3585,313,68,21284
44205,Foca,C7017,P2998,82,173,14186
44205,Foca,C8632,P2513,29,21,609
44205,Foca,C8986,P8651,276,141,38916
44205,Foca,C9680,P9104,271,129,34959
44205,Foca,C9684,P3887,393,133,52269
44206,Foca,C1879,P9616,345,70,24150
44206,Foca,C3931,P3378,275,32,8800
44206,Foca,C5979,P5648,175,93,16275
44206,Foca,C6048,P3679,129,137,17673
44206,Foca,C6133,P5298,206,57,11742
44206,Foca,C7102,P3417,200,122,24400
44206,Foca,C7825,P3065,151,125,18875
44206,Foca,C8232,P4100,71,36,2556
44206,Foca,C9366,P5710,305,197,60085
44207,Foca,C2099,P3386,282,164,46248
44207,Foca,C2743,P2361,28,154,4312
44207,Foca,C2960,P4494,265,151,40015
44207,Foca,C4622,P6811,189,123,23247
44207,Foca,C4916,P5086,393,164,64452
44207,Foca,C6253,P3315,175,171,29925
44207,Foca,C6708,P9098,147,142,20874
44207,Foca,C7246,P7935,138,188,25944
44207,Foca,C7924,P3308,168,180,30240
44207,Foca,C8173,P4655,260,43,11180
44207,Foca,C8176,P7983,150,40,6000
44207,Foca,C9153,P7815,32,19,608
44208,Foca,C1132,P8576,278,54,15012
44208,Foca,C1918,P8305,128,147,18816
44208,Foca,C2025,P3207,107,52,5564
44208,Foca,C2502,P3636,288,27,7776
44208,Foca,C3711,P5426,306,109,33354
44208,Foca,C3864,P2221,187,124,23188
44208,Foca,C3904,P8111,110,27,2970
44208,Foca,C4109,P5929,399,35,13965
44208,Foca,C4112,P8057,330,61,20130
44208,Foca,C5079,P1213,143,194,27742
44208,Foca,C6614,P7110,201,94,18894
44208,Foca,C6819,P7037,131,85,11135
44208,Foca,C7198,P1987,128,158,20224
44208,Foca,C7660,P7537,303,107,32421
44208,Foca,C9748,P8642,200,198,39600
44209,Foca,C1797,P5488,325,150,48750
44209,Foca,C2616,P4450,320,152,48640
44209,Foca,C2671,P2365,100,132,13200
44209,Foca,C3518,P5758,218,187,40766
44209,Foca,C4400,P2239,238,99,23562
44209,Foca,C6638,P3865,53,81,4293
44209,Foca,C9278,P3179,390,127,49530
44209,Foca,C9391,P5938,106,188,19928
44210,Foca,C1825,P8881,57,90,5130
44210,Foca,C1832,P1139,102,188,19176
44210,Foca,C1998,P6740,375,76,28500
44210,Foca,C2216,P9327,63,79,4977
44210,Foca,C2639,P7351,22,191,4202
44210,Foca,C3140,P3918,254,99,25146
44210,Foca,C3712,P7244,64,135,8640
44210,Foca,C4008,P4793,50,63,3150
44210,Foca,C4735,P2078,272,18,4896
44210,Foca,C5039,P9885,303,45,13635
44210,Foca,C5060,P7658,256,104,26624
44210,Foca,C5308,P8259,231,193,44583
44210,Foca,C6056,P1663,215,38,8170
44210,Foca,C7382,P1449,305,191,58255
44210,Foca,C7877,P2468,400,88,35200
44210,Foca,C8790,P1018,32,196,6272
44211,Foca,C1312,P2763,99,154,15246
44211,Foca,C2279,P3264,112,119,13328
44211,Foca,C2538,P8451,23,113,2599
44211,Foca,C2994,P8998,218,46,10028
44211,Foca,C3188,P3430,139,120,16680
44211,Foca,C3336,P4677,273,124,33852
44211,Foca,C4061,P3143,164,198,32472
44211,Foca,C4598,P9617,239,34,8126
44211,Foca,C5590,P4783,360,45,16200
44211,Foca,C5797,P2329,272,137,37264
44211,Foca,C5946,P1486,273,201,54873
44211,Foca,C7170,P9264,330,101,33330
44211,Foca,C8901,P7957,17,139,2363
44211,Foca,C9657,P2782,395,131,51745
44212,Foca,C1500,P8700,199,91,18109
44212,Foca,C1808,P8000,260,19,4940
44212,Foca,C2778,P1175,362,194,70228
44212,Foca,C4314,P8727,221,71,15691
44212,Foca,C5108,P6879,257,166,42662
44212,Foca,C5460,P3543,372,46,17112
44212,Foca,C6145,P3919,381,55,20955
44212,Foca,C6231,P4648,282,196,55272
44212,Foca,C6651,P3088,285,38,10830
44212,Foca,C7233,P8600,113,36,4068
44212,Foca,C7368,P9588,15,162,2430
44212,Foca,C8174,P4235,60,175,10500
44213,Foca,C2491,P8811,212,183,38796
44213,Foca,C3259,P4642,158,18,2844
44213,Foca,C3427,P3207,13,74,962
44213,Foca,C3594,P4317,234,79,18486
44213,Foca,C4594,P2851,42,172,7224
44213,Foca,C5193,P6098,26,145,3770
44213,Foca,C5251,P6887,245,115,28175
44213,Foca,C5925,P9567,287,45,12915
44213,Foca,C8975,P1389,284,51,14484
44213,Foca,C9577,P1819,307,160,49120
44213,Foca,C9693,P9997,47,159,7473
44214,Foca,C1347,P4269,234,95,22230
44214,Foca,C1650,P9221,116,174,20184
44214,Foca,C2052,P7362,89,52,4628
44214,Foca,C5134,P7853,173,122,21106
44214,Foca,C6837,P4970,278,55,15290
44214,Foca,C7584,P1664,354,194,68676
44214,Foca,C7599,P3143,53,87,4611
44214,Foca,C8735,P7174,102,40,4080
44214,Foca,C9275,P5576,150,123,18450
44214,Foca,C9336,P8494,301,120,36120
44214,Foca,C9471,P9481,203,55,11165
44215,Foca,C1146,P8579,269,114,30666
44215,Foca,C3468,P5206,178,107,19046
44215,Foca,C4947,P2533,265,49,12985
44215,Foca,C7552,P6195,43,56,2408
44215,Foca,C8919,P7382,396,38,15048
44215,Foca,C9504,P3459,281,73,20513
44215,Foca,C9539,P1511,365,53,19345
44215,Foca,C9683,P6320,186,76,14136
44216,Foca,C2588,P7544,98,75,7350
44216,Foca,C2833,P1507,193,22,4246
44216,Foca,C3586,P4403,207,149,30843
44216,Foca,C5351,P7294,220,28,6160
44216,Foca,C5530,P8955,167,60,10020
44216,Foca,C5808,P1696,174,100,17400
44216,Foca,C5911,P9614,71,29,2059
44216,Foca,C6194,P3303,340,166,56440
44216,Foca,C6852,P2849,102,35,3570
44216,Foca,C7182,P3686,339,173,58647
44216,Foca,C9342,P8696,56,62,3472
44216,Foca,C9828,P4692,273,90,24570
44217,Foca,C1180,P3920,263,151,39713
44217,Foca,C1249,P2406,59,10,590
44217,Foca,C1830,P1299,296,99,29304
44217,Foca,C2079,P4300,188,131,24628
44217,Foca,C2879,P2199,137,162,22194
44217,Foca,C2885,P6002,158,17,2686
44217,Foca,C3868,P1837,19,14,266
44217,Foca,C4009,P9027,249,128,31872
44217,Foca,C5163,P6465,362,29,10498
44217,Foca,C5863,P7865,228,115,26220
44217,Foca,C6068,P6592,200,136,27200
44217,Foca,C6073,P7831,347,192,66624
44217,Foca,C6079,P3833,326,18,5868
44217,Foca,C7152,P5835,401,136,54536
44217,Foca,C7554,P2777,25,43,1075
44217,Foca,C7907,P6351,397,173,68681
44217,Foca,C8020,P6710,197,101,19897
44217,Foca,C8134,P9016,71,155,11005
44217,Foca,C9106,P1918,188,33,6204
44217,Foca,C9213,P4165,367,151,55417
44217,Foca,C9409,P8071,28,83,2324
44218,Foca,C1313,P6252,183,63,11529
44218,Foca,C3901,P7669,247,171,42237
44218,Foca,C3902,P3179,196,97,19012
44218,Foca,C3937,P8122,248,93,23064
44218,Foca,C5318,P5369,276,28,7728
44218,Foca,C7086,P2133,337,89,29993
44218,Foca,C7786,P2334,245,13,3185
44218,Foca,C8174,P5160,269,93,25017
44218,Foca,C8562,P1531,268,121,32428
44218,Foca,C8904,P2465,390,90,35100
44218,Foca,C9013,P3531,117,89,10413
44219,Foca,C2322,P1262,101,31,3131
44219,Foca,C3190,P7827,296,41,12136
44219,Foca,C4192,P3525,244,37,9028
44219,Foca,C4198,P8982,65,61,3965
44219,Foca,C4513,P4285,105,197,20685
44219,Foca,C5064,P2784,37,110,4070
44219,Foca,C5409,P9590,24,24,576
44219,Foca,C8593,P7345,206,45,9270
44219,Foca,C8975,P5169,251,108,27108
44219,Foca,C9504,P9930,48,30,1440
44219,Foca,C9948,P7817,94,142,13348
44220,Foca,C1116,P5346,339,85,28815
44220,Foca,C1415,P5314,140,190,26600
44220,Foca,C2852,P4986,289,31,8959
44220,Foca,C3784,P2944,166,132,21912
44220,Foca,C3915,P4802,345,186,64170
44220,Foca,C4409,P1311,100,157,15700
44220,Foca,C5812,P3696,179,25,4475
44220,Foca,C6861,P2942,221,110,24310
44220,Foca,C7483,P3690,172,34,5848
44220,Foca,C8152,P9931,292,174,50808
44220,Foca,C8423,P1414,253,114,28842
44221,Foca,C1326,P5020,183,13,2379
44221,Foca,C1416,P6223,214,11,2354
44221,Foca,C3808,P7045,218,142,30956
44221,Foca,C3892,P6555,261,79,20619
44221,Foca,C4821,P9439,133,27,3591
44221,Foca,C5511,P1762,14,134,1876
44221,Foca,C6089,P1836,311,152,47272
44221,Foca,C6776,P8377,70,64,4480
44221,Foca,C7303,P6228,392,118,46256
44221,Foca,C7805,P7305,182,142,25844
44221,Foca,C8706,P5758,322,38,12236
44221,Foca,C9237,P5283,343,112,38416
44222,Foca,C1290,P9967,307,178,54646
44222,Foca,C3259,P8274,301,123,37023
44222,Foca,C4045,P9204,109,188,20492
44222,Foca,C4100,P9065,356,103,36668
44222,Foca,C5039,P1535,371,102,37842
44222,Foca,C5377,P5285,62,125,7750
44222,Foca,C5931,P1857,209,145,30305
44222,Foca,C6126,P1252,312,151,47112
44222,Foca,C6695,P4104,381,138,52578
44222,Foca,C6770,P4283,165,60,9900
44222,Foca,C8284,P1752,80,114,9120
44222,Foca,C8300,P8487,235,88,20680
44222,Foca,C8956,P2323,89,60,5340
44222,Foca,C9059,P6186,270,70,18900
44222,Foca,C9062,P1715,118,38,4484
44223,Foca,C3939,P8612,122,47,5734
44223,Foca,C4212,P2514,289,163,47107
44223,Foca,C4703,P8459,378,98,37044
44223,Foca,C5432,P3654,75,111,8325
44223,Foca,C6228,P5570,335,168,56280
44223,Foca,C6290,P2343,244,113,27572
44223,Foca,C6402,P5538,294,138,40572
44223,Foca,C6571,P6212,181,179,32399
44223,Foca,C7030,P7979,233,125,29125
44223,Foca,C7064,P2267,94,143,13442
44223,Foca,C7146,P3412,39,14,546
44223,Foca,C7438,P9468,386,43,16598
44223,Foca,C7826,P1640,219,146,31974
44223,Foca,C8250,P9119,19,73,1387
44223,Foca,C9859,P2885,261,130,33930
44224,Foca,C1533,P9329,136,21,2856
44224,Foca,C2188,P4346,50,112,5600
44224,Foca,C3097,P6621,109,96,10464
44224,Foca,C3154,P2446,146,135,19710
44224,Foca,C3640,P6242,14,192,2688
44224,Foca,C3895,P4792,43,43,1849
44224,Foca,C4544,P8770,159,50,7950
44224,Foca,C5405,P7932,68,100,6800
44224,Foca,C7020,P7902,248,146,36208
44224,Foca,C7089,P1877,94,79,7426
44224,Foca,C7560,P7959,96,14,1344
44224,Foca,C8637,P5490,19,101,1919
44224,Foca,C9194,P2081,64,163,10432
44225,Foca,C1155,P7488,172,123,21156
44225,Foca,C1426,P3481,83,181,15023
44225,Foca,C1970,P1467,86,151,12986
44225,Foca,C3075,P1483,58,164,9512
44225,Foca,C3340,P3873,296,146,43216
44225,Foca,C4696,P4054,300,94,28200
44225,Foca,C5187,P4599,263,132,34716
44225,Foca,C5239,P6531,354,138,48852
44225,Foca,C6387,P8712,213,177,37701
44225,Foca,C6605,P5154,51,129,6579
44225,Foca,C7053,P3534,126,141,17766
44225,Foca,C8085,P2936,371,78,28938
44225,Foca,C8785,P7191,386,112,43232
44225,Foca,C8820,P1934,89,137,12193
44225,Foca,C9449,P9339,210,56,11760
44225,Foca,C9456,P8197,339,21,7119
44225,Foca,C9718,P4858,380,65,24700
44226,Foca,C1017,P4081,65,13,845
44226,Foca,C1270,P3066,38,19,722
44226,Foca,C1960,P6335,385,61,23485
44226,Foca,C3034,P1446,101,164,16564
44226,Foca,C3196,P2809,18,41,738
44226,Foca,C3922,P4585,291,70,20370
44226,Foca,C3934,P3481,217,120,26040
44226,Foca,C4495,P2966,209,25,5225
44226,Foca,C4914,P8751,21,81,1701
44226,Foca,C5122,P9152,83,121,10043
44226,Foca,C5509,P7469,157,85,13345
44226,Foca,C6336,P6489,238,23,5474
44226,Foca,C6979,P5465,375,12,4500
44226,Foca,C7825,P4348,153,142,21726
44226,Foca,C8239,P1840,284,77,21868
44226,Foca,C8367,P2770,99,76,7524
44226,Foca,C8503,P4211,234,17,3978
44226,Foca,C8818,P4024,223,78,17394
44226,Foca,C9597,P3695,378,45,17010
44226,Foca,C9734,P9647,70,103,7210
44227,Foca,C1978,P7542,98,38,3724
44227,Foca,C2475,P2435,241,117,28197
44227,Foca,C3204,P3030,63,26,1638
44227,Foca,C3487,P6464,58,128,7424
44227,Foca,C4496,P1474,367,96,35232
44227,Foca,C5402,P8966,304,77,23408
44227,Foca,C5837,P4231,388,71,27548
44227,Foca,C5859,P6223,16,97,1552
44227,Foca,C6646,P1007,365,110,40150
44227,Foca,C8444,P7621,181,162,29322
44227,Foca,C9523,P3971,45,129,5805
44228,Foca,C1082,P2691,21,27,567
44228,Foca,C1385,P6443,336,135,45360
44228,Foca,C3524,P9935,166,46,7636
44228,Foca,C3759,P5766,350,140,49000
44228,Foca,C4183,P3790,309,61,18849
44228,Foca,C4957,P2514,201,120,24120
44228,Foca,C5515,P6925,187,63,11781
44228,Foca,C5518,P8599,277,83,22991
44228,Foca,C6040,P7903,253,172,43516
44228,Foca,C6380,P6417,168,157,26376
44228,Foca,C7432,P1646,290,25,7250
44228,Foca,C8233,P9745,198,27,5346
44228,Foca,C8585,P1465,29,17,493
44229,Foca,C2201,P1331,324,175,56700
44229,Foca,C3033,P2499,235,182,42770
44229,Foca,C3931,P7824,53,52,2756
44229,Foca,C4835,P5842,249,174,43326
44229,Foca,C5023,P4725,33,47,1551
44229,Foca,C5276,P4910,355,23,8165
44229,Foca,C6270,P9095,374,77,28798
44229,Foca,C6360,P2953,206,53,10918
44229,Foca,C6401,P2699,279,95,26505
44229,Foca,C6711,P7417,363,152,55176
44229,Foca,C7230,P2193,100,83,8300
44229,Foca,C8316,P5200,134,44,5896
44229,Foca,C8654,P7750,258,96,24768
44230,Foca,C1105,P3191,198,124,24552
44230,Foca,C3334,P6686,102,63,6426
44230,Foca,C4453,P2327,196,66,12936
44230,Foca,C6456,P7213,142,133,18886
44230,Foca,C7807,P4066,256,83,21248
44230,Foca,C7820,P4617,373,111,41403
44230,Foca,C8617,P3242,149,64,9536
44230,Foca,C9593,P1128,347,108,37476
44231,Foca,C1023,P3409,169,82,13858
44231,Foca,C3170,P5759,128,150,19200
44231,Foca,C3479,P1769,96,165,15840
44231,Foca,C3842,P3929,221,153,33813
44231,Foca,C4245,P7780,101,119,12019
44231,Foca,C5082,P7787,243,50,12150
44231,Foca,C6948,P8376,297,36,10692
44231,Foca,C7623,P7766,246,53,13038
44231,Foca,C8795,P7448,73,45,3285
44231,Foca,C9634,P8673,71,180,12780
44231,Foca,C9755,P9545,190,50,9500
44232,Foca,C1207,P5563,146,15,2190
44232,Foca,C1914,P7476,332,43,14276
44232,Foca,C2167,P6460,305,49,14945
44232,Foca,C3034,P1917,77,75,5775
44232,Foca,C5344,P3702,168,128,21504
44232,Foca,C5633,P1485,342,78,26676
44232,Foca,C7578,P7236,260,152,39520
44232,Foca,C7705,P6965,117,180,21060
44232,Foca,C7775,P7105,103,16,1648
44232,Foca,C7937,P6813,220,108,23760
44232,Foca,C8161,P8258,37,77,2849
44232,Foca,C8299,P8064,270,83,22410
44232,Foca,C8414,P4387,252,134,33768
44233,Foca,C1601,P4536,209,118,24662
44233,Foca,C1897,P4031,269,173,46537
44233,Foca,C5103,P9468,88,75,6600
44233,Foca,C7634,P1570,64,71,4544
44233,Foca,C8205,P7277,283,197,55751
44233,Foca,C9044,P6102,365,199,72635
44234,Foca,C1014,P1095,225,18,4050
44234,Foca,C1722,P8263,86,128,11008
44234,Foca,C2124,P3550,301,58,17458
44234,Foca,C2483,P3581,103,20,2060
44234,Foca,C3652,P1135,389,177,68853
44234,Foca,C4618,P7035,136,38,5168
44234,Foca,C5638,P7086,222,108,23976
44234,Foca,C5946,P8786,199,169,33631
44234,Foca,C7185,P5734,356,197,70132
44234,Foca,C8565,P9418,118,143,16874
44235,Foca,C2782,P3259,20,166,3320
44235,Foca,C4052,P1366,106,187,19822
44235,Foca,C4074,P1248,91,39,3549
44235,Foca,C4565,P8393,138,136,18768
44235,Foca,C4899,P4759,223,51,11373
44235,Foca,C5035,P6655,200,190,38000
44235,Foca,C6081,P4227,151,64,9664
44235,Foca,C8366,P4002,325,48,15600
44235,Foca,C9505,P8051,274,45,12330
44236,Foca,C1716,P7168,390,78,30420
44236,Foca,C2034,P7000,278,182,50596
44236,Foca,C4162,P4996,99,176,17424
44236,Foca,C4566,P1957,13,126,1638
44236,Foca,C5391,P1412,37,28,1036
44236,Foca,C6821,P2518,332,53,17596
44236,Foca,C7158,P1467,191,193,36863
44236,Foca,C7212,P5818,96,182,17472
44236,Foca,C7567,P8212,18,192,3456
44236,Foca,C8900,P5201,45,142,6390
44236,Foca,C9043,P8355,66,189,12474
44236,Foca,C9362,P2951,178,63,11214
44236,Foca,C9370,P6773,97,152,14744
44237,Foca,C1113,P5083,177,183,32391
44237,Foca,C1733,P9121,220,20,4400
44237,Foca,C1988,P3615,143,142,20306
44237,Foca,C3013,P8215,366,33,12078
44237,Foca,C3015,P5379,115,127,14605
44237,Foca,C3071,P7349,394,26,10244
44237,Foca,C3077,P4552,331,14,4634
44237,Foca,C3308,P2000,128,191,24448
44237,Foca,C4596,P3715,234,131,30654
44237,Foca,C5662,P4750,148,109,16132
44237,Foca,C5965,P1157,262,194,50828
44237,Foca,C6134,P3486,341,21,7161
44237,Foca,C6305,P8671,177,179,31683
44237,Foca,C6508,P2433,358,76,27208
44237,Foca,C7851,P3264,203,158,32074
44237,Foca,C8346,P8338,14,165,2310
44237,Foca,C8754,P7427,250,141,35250
44237,Foca,C8818,P6619,365,71,25915
44237,Foca,C9422,P7959,71,192,13632
44238,Foca,C2685,P3796,152,24,3648
44238,Foca,C3021,P9636,369,179,66051
44238,Foca,C3790,P8321,73,154,11242
44238,Foca,C4057,P7422,219,32,7008
44238,Foca,C5225,P2120,356,50,17800
44238,Foca,C6471,P6926,250,44,11000
44238,Foca,C6530,P4425,376,102,38352
44238,Foca,C6810,P6640,123,190,23370
44238,Foca,C7081,P7123,84,131,11004
44238,Foca,C7116,P2611,294,121,35574
44238,Foca,C8361,P9071,379,92,34868
44238,Foca,C8811,P5816,162,170,27540
44238,Foca,C9135,P6595,313,181,56653
44238,Foca,C9194,P4094,48,48,2304
44238,Foca,C9828,P2538,358,52,18616
44239,Foca,C1873,P6255,161,169,27209
44239,Foca,C2068,P2795,114,35,3990
44239,Foca,C2238,P7980,342,193,66006
44239,Foca,C2780,P5201,330,156,51480
44239,Foca,C2930,P1523,80,122,9760
44239,Foca,C3534,P3608,294,17,4998
44239,Foca,C3823,P2299,151,172,25972
44239,Foca,C3959,P6141,202,55,11110
44239,Foca,C4635,P1949,175,11,1925
44239,Foca,C4738,P9868,73,131,9563
44239,Foca,C6110,P7784,232,52,12064
44239,Foca,C6375,P8519,280,57,15960
44239,Foca,C7547,P9856,298,27,8046
44239,Foca,C9055,P3523,191,35,6685
44240,Foca,C1068,P3971,32,175,5600
44240,Foca,C1318,P8627,115,184,21160
44240,Foca,C2360,P2415,336,54,18144
44240,Foca,C2372,P4621,253,59,14927
44240,Foca,C2719,P9792,338,39,13182
44240,Foca,C2962,P1191,167,186,31062
44240,Foca,C3034,P7495,294,116,34104
44240,Foca,C4101,P3294,41,55,2255
44240,Foca,C4830,P7944,362,75,27150
44240,Foca,C6400,P1239,314,168,52752
44240,Foca,C7659,P2105,273,116,31668
44240,Foca,C7730,P8409,400,47,18800
44240,Foca,C9023,P9254,229,59,13511
44240,Foca,C9056,P8487,373,158,58934
44240,Foca,C9490,P7043,159,64,10176
44241,Foca,C1189,P6497,342,24,8208
44241,Foca,C5201,P4926,15,152,2280
44241,Foca,C5556,P7320,327,162,52974
44241,Foca,C6315,P6674,162,122,19764
44241,Foca,C6553,P5834,236,22,5192
44241,Foca,C6989,P1554,163,22,3586
44241,Foca,C8153,P2378,252,48,12096
44241,Foca,C8404,P1343,326,12,3912
44241,Foca,C9854,P6821,266,153,40698
44241,Foca,C9938,P3931,393,147,57771
44242,Foca,C1079,P7975,199,164,32636
44242,Foca,C1203,P8866,217,77,16709
44242,Foca,C1501,P7180,218,13,2834
44242,Foca,C1612,P5865,319,112,35728
44242,Foca,C2726,P7613,75,82,6150
44242,Foca,C2754,P4698,389,112,43568
44242,Foca,C3502,P7556,215,154,33110
44242,Foca,C4083,P7358,136,65,8840
44242,Foca,C5816,P4871,154,175,26950
44242,Foca,C6345,P9632,342,97,33174
44242,Foca,C7945,P4976,399,153,61047
44242,Foca,C8578,P1311,285,173,49305
44242,Foca,C8954,P8531,84,115,9660
44243,Foca,C2354,P3429,282,179,50478
44243,Foca,C2407,P5380,271,36,9756
44243,Foca,C3103,P1797,57,147,8379
44243,Foca,C3190,P4182,148,74,10952
44243,Foca,C4198,P4882,76,87,6612
44243,Foca,C4652,P3755,181,191,34571
44243,Foca,C4880,P8529,279,157,43803
44243,Foca,C6178,P5376,87,186,16182
44243,Foca,C6397,P2273,158,144,22752
44243,Foca,C6586,P9720,389,53,20617
44243,Foca,C6762,P6852,98,117,11466
44243,Foca,C6960,P7467,57,137,7809
44243,Foca,C9258,P2557,181,110,19910
44244,Foca,C1002,P5831,51,73,3723
44244,Foca,C1557,P6458,306,12,3672
44244,Foca,C2041,P4091,33,166,5478
44244,Foca,C2594,P6353,189,40,7560
44244,Foca,C2853,P2541,99,34,3366
44244,Foca,C3485,P3820,268,135,36180
44244,Foca,C4196,P4117,61,80,4880
44244,Foca,C5060,P7354,367,93,34131
44244,Foca,C5097,P8715,51,28,1428
44244,Foca,C6444,P6275,93,48,4464
44244,Foca,C6992,P1445,136,155,21080
44244,Foca,C8469,P6098,133,77,10241
44245,Foca,C1859,P8264,154,185,28490
44245,Foca,C2114,P4413,267,94,25098
44245,Foca,C2886,P5973,19,59,1121
44245,Foca,C2911,P3785,160,12,1920
44245,Foca,C3970,P3562,29,82,2378
44245,Foca,C4432,P9112,203,32,6496
44245,Foca,C4768,P2642,38,41,1558
44245,Foca,C5488,P1816,248,186,46128
44245,Foca,C5576,P4654,181,119,21539
44245,Foca,C6356,P1490,85,180,15300
44245,Foca,C7002,P9485,121,20,2420
44245,Foca,C7435,P6386,107,140,14980
44245,Foca,C8023,P3846,197,46,9062
44245,Foca,C9604,P3382,275,21,5775
44246,Foca,C1235,P7952,146,34,4964
44246,Foca,C1972,P4568,237,194,45978
44246,Foca,C2055,P1223,132,181,23892
44246,Foca,C2359,P9030,162,18,2916
44246,Foca,C4084,P3630,335,52,17420
44246,Foca,C5552,P3261,64,105,6720
44246,Foca,C6147,P3634,391,87,34017
44246,Foca,C7066,P3877,12,66,792
44246,Foca,C9181,P4612,200,135,27000
44246,Foca,C9678,P8505,342,23,7866
44247,Foca,C1550,P2509,69,14,966
44247,Foca,C1563,P5623,61,32,1952
44247,Foca,C1674,P8364,269,51,13719
